condition,run_id,true_stage,q_hat,p_raw_E,p_raw_M,p_raw_L,p_fine_E,p_fine_M,p_fine_L,p_prior_E,p_prior_M,p_prior_L,p_raw_fine_E,p_raw_fine_M,p_raw_fine_L,p_raw_prior_E,p_raw_prior_M,p_raw_prior_L,p_mix_E,p_mix_M,p_mix_L,alpha_E,alpha_M,alpha_L,p_final_E,p_final_M,p_final_L,pred_A1,pred_A2,pred_A3,pred_A4,pred_A5,pred_A6
C6,186,middle,0.47458526,0.034933902,0.90610874,0.058957394,0.1433011836535589,0.7674161859351596,0.0892826304102815,0.0334531321067998,0.9632303345040032,0.0033165333882227,0.0783847132098119,0.8334674740237705,0.0881478127654175,0.0509227021646137,0.8824210078833487,0.0666562899510374,0.0591613054781731,0.8677349477254754,0.0731037467953514,0.0003823918856161,0.9956621312523068,0.0039554768608691,0.0444665770800362,0.89971674360723,0.0558166793117337,middle,middle,middle,middle,middle,middle
C6,187,middle,0.47047713,0.035102323,0.9090291,0.055868547,0.1471657360777924,0.7653452443079911,0.0874890196132164,0.0371289415635663,0.9599391062610866,0.0029319521743723,0.0795784358707139,0.835525483329135,0.084896080799151,0.0520692355000218,0.8841739518982712,0.063756812600707,0.0603219956112294,0.8695794113275304,0.0700985930602402,0.000387942443356,0.9959190255050084,0.003693032050431,0.0453384823192634,0.901164314871946,0.0534972028077906,middle,middle,middle,middle,middle,middle
C6,188,middle,0.4647055,0.03220057,0.92002,0.047779378,0.1499690942478575,0.7677413179982383,0.0822895877529042,0.0428993909805128,0.9546373241349738,0.0024632848835377,0.0775342692799601,0.8462606702985942,0.0762050604204456,0.0507668442608751,0.8929846704402538,0.0562484852978709,0.0587970717666006,0.878967470397756,0.0622354578346433,0.0003746278225508,0.9963993789327116,0.0032259932435457,0.0441914607805902,0.9083254475315384,0.0474830916868712,middle,middle,middle,middle,middle,middle
C6,189,middle,0.46090433,0.031734116,0.923997,0.044268873,0.1530511241631998,0.7667330709593756,0.0802158048764246,0.0471173601438449,0.9506877736472206,0.0021948662079582,0.0779030317646634,0.8497296045736971,0.0723673636606394,0.0514195897732592,0.8957182819588303,0.0528621282669105,0.0593646223706804,0.8819216787432903,0.0587136988850291,0.0003761522084026,0.9966222541527744,0.0030015936376355,0.0446175048301131,0.910596822595704,0.0447856725731828,middle,middle,middle,middle,middle,middle
C6,190,middle,0.4567722,0.029876202,0.93057346,0.039550368,0.1554666173118781,0.7677471992942999,0.0767861833928218,0.0521067871905764,0.9459582632976962,0.00193494951075,0.0767011100844032,0.8563044915540969,0.0669943983604999,0.0508611520727901,0.9008572583847674,0.0482815895414424,0.058613139476274,0.8874914283355663,0.0538954321871596,0.00036925165452,0.9969061500237164,0.0027245983205835,0.0440521675208375,0.9148451087576448,0.0411027237205175,middle,middle,middle,middle,middle,middle
C6,191,middle,0.45233768,0.029831516,0.933575,0.03659351,0.1602291852148814,0.7652271775436507,0.074543637240468,0.0579589490601389,0.9403521551545212,0.0016888957843617,0.0779081232823453,0.8585797793668055,0.063512097349849,0.0523405642436786,0.9023610237694852,0.0452984119858358,0.0600108319552786,0.8892266504486815,0.0507625175950397,0.0003769099925201,0.9970778677329694,0.0025452222733328,0.045102351464591,0.9161894547697942,0.0387081937646147,middle,middle,middle,middle,middle,middle
C6,192,middle,0.4494275,0.02818618,0.9387111,0.033102732,0.1621778683879302,0.7664148762927047,0.0714072553183651,0.0620944158074247,0.9363615658808384,0.0015440183107579,0.0767578504614454,0.8639847657252654,0.0592573838122892,0.0517369872231275,0.9064714382805372,0.0417915744953351,0.0592432461946228,0.8937254365139558,0.0470313172904213,0.0003707855219982,0.9972922418510018,0.002336972625828,0.0445251310264686,0.9196171378482568,0.0358577311242745,middle,middle,middle,middle,middle,middle
C6,193,middle,0.45533293,0.027182324,0.93818736,0.034630287,0.1575168680958131,0.7694676724773973,0.0730154594257895,0.0539482245253377,0.9442002230112408,0.001851552462444,0.0745054178826028,0.8642601297315564,0.0612344523848407,0.0486132560254449,0.907943268992303,0.0434434749812519,0.0563809045825922,0.8948383272140791,0.0487807682023285,0.0003520225248272,0.9972390067804217,0.0024089706935811,0.0423736840681528,0.920438497105704,0.0371878188251433,middle,middle,middle,middle,middle,middle
C6,194,middle,0.4504533,0.026244083,0.94262296,0.031132977,0.1606277573294153,0.7695689207179278,0.0698033219516569,0.0606092864844793,0.9377970396081048,0.0015936739064371,0.0743617717107551,0.8687496685708399,0.0568885597174049,0.0493571542789879,0.910806697823324,0.0398361478966881,0.056858539508518,0.8981895890475787,0.0449518714429031,0.0003525829227792,0.9974316502980198,0.0022157667780349,0.0427320503620851,0.9230001043602272,0.0342678452766875,middle,middle,middle,middle,middle,middle
C6,195,middle,0.44878685,0.025417663,0.9452827,0.029299665,0.1622749168357095,0.7695978289715053,0.0681272541917851,0.0630372398504567,0.93544899752615,0.0015137626224142,0.0739294113613465,0.8714832185487648,0.0545873700888886,0.049119992207474,0.9129460105329288,0.0379339972585968,0.0565628179536357,0.9005071729376797,0.0429300091076843,0.000349912281133,0.9975487435738146,0.0021013441438894,0.0425095915355118,0.9247675655967512,0.0327228428667369,middle,middle,middle,middle,middle,middle
C6,196,middle,0.44513428,0.024713073,0.94814163,0.027145328,0.1654027278034631,0.7687912101855817,0.0658060620099551,0.0686431334130894,0.9300050695776024,0.0013517970083283,0.0739988592915305,0.874244919177798,0.0517562215296713,0.0498089626764714,0.9145483807226422,0.0356426565998861,0.0570659316609891,0.9024573422591892,0.0404767260788216,0.0003521345960924,0.9976759621258648,0.0019719032768822,0.0428874823947666,0.9262619972258952,0.030850520378338,middle,middle,middle,middle,middle,middle
C6,197,middle,0.44631132,0.023920301,0.9494139,0.026665797,0.1643222533688782,0.7701249248498818,0.06555282178024,0.0667933152744977,0.9318045949817978,0.0014020897427248,0.072880461783926,0.8759177317290978,0.0512018064859761,0.0484982257162235,0.9163376518218328,0.0351641224609437,0.0558128965365342,0.9042116757940122,0.0399754276684534,0.0003438774557778,0.9977182757568774,0.0019378467861867,0.0419456417663468,0.9275883257847652,0.0304660324478879,middle,middle,middle,middle,middle,middle
C6,198,middle,0.4423904,0.023648124,0.9511586,0.025193268,0.1668472811497295,0.7692731871028068,0.0638795317464637,0.0731190633372129,0.9256397760783286,0.0012411605834781,0.073246271282043,0.8775414916402364,0.0492122370767205,0.0498142159560191,0.9166331403403604,0.0335526437026204,0.0568438325538262,0.9049056457303234,0.0382505217148504,0.000349476741155,0.9977990604934592,0.0018514627642286,0.0427202436006601,0.9281289994211438,0.0291507569771961,middle,middle,middle,middle,middle,middle
C6,199,middle,0.44125783,0.023048945,0.952585,0.024366064,0.1674886171892306,0.7694578354133744,0.0630535473963949,0.0750345622777439,0.9237673759769892,0.0011980617442862,0.0727691356271287,0.879106016603311,0.0481248477685602,0.0496556227603195,0.9176834003070616,0.0326609769316186,0.0565896766203622,0.9061101851959366,0.037300138182701,0.0003478102409808,0.9978527210580416,0.0017994686998219,0.0425292100255185,0.929045819161499,0.0284249708119824,middle,middle,middle,middle,middle,middle
C6,200,middle,0.43987042,0.022874499,0.95339644,0.02372904,0.1684586181433922,0.7691468625144332,0.0623945193411745,0.0774361451514714,0.9214166449012304,0.0011472099463169,0.0728336102090831,0.8798954142297641,0.0472709755601526,0.0500779909438643,0.9179628615281782,0.0319591475269575,0.05690467672343,0.906542627338654,0.0365526959369161,0.0003494869165157,0.9978900540109172,0.001760459071412,0.0427658792717031,0.9293794840067556,0.0278546367205411,middle,middle,middle,middle,middle,middle
C6,201,middle,0.44113916,0.02249941,0.9536843,0.023816302,0.1669216975682063,0.7705464782057363,0.0625318242250573,0.0752376004590935,0.9235687701527768,0.0011936293871488,0.0720351075985667,0.8805561886852447,0.0474087037151885,0.0491140845594237,0.9188117596055316,0.0320741558340445,0.0559903914711666,0.9073350883294456,0.0366745201983877,0.0003436723540621,0.9978931740150262,0.0017631536297576,0.0420787116918921,0.9299746097508766,0.0279466785562313,middle,middle,middle,middle,middle,middle
C6,202,middle,0.43986863,0.022424223,0.9541826,0.023393115,0.1675916792374603,0.7703497627807484,0.0620585579807912,0.0774392798176812,0.9214135744254474,0.0011471457558903,0.0721285151638853,0.881041621387313,0.0468298634478016,0.0495904145533084,0.9188075755646574,0.0316020098810341,0.0563518447364815,0.9074777893114542,0.0361703659510644,0.0003454891331526,0.9979157186029968,0.0017387922626968,0.0423502558356509,0.9300872716343755,0.0275624725289735,middle,middle,middle,middle,middle,middle
C6,203,middle,0.44248894,0.022463115,0.9532686,0.024268366,0.1653152604493413,0.7716044641011529,0.0630802754485058,0.0729543230071573,0.9258006979370312,0.001244979054831,0.0715842377710191,0.8803771998036001,0.0480385624243807,0.0484940037975704,0.9189262576163072,0.0325797385851222,0.055421073989605,0.907361540272495,0.0372173857368997,0.000339919254998,0.9978718415808618,0.0017882391629862,0.0416507853059548,0.9299891155996228,0.0283600990934224,middle,middle,middle,middle,middle,middle
C6,204,middle,0.43977445,0.022946652,0.9529422,0.02411115,0.1674576587442949,0.7696254109834731,0.062916930271232,0.0776045163909997,0.9212517137105584,0.0011437698974609,0.0726545669529112,0.8795293337079917,0.047816099338097,0.0501912818666976,0.9174359085424522,0.03237280958985,0.0569302673925617,0.906063936092114,0.0370057965143241,0.0003493324793725,0.9978679612965674,0.0017827062229044,0.042785033664266,0.9290149423932637,0.0282000239414703,middle,middle,middle,middle,middle,middle
C6,205,middle,0.4453777,0.0229187,0.95135146,0.02572981,0.1627488382307355,0.7727184830728483,0.0645326786954162,0.0682571490148236,0.930380796376437,0.0013620546077595,0.0714134023431302,0.8786172804196979,0.0499693172361717,0.0477904805671832,0.918032857864554,0.0341766615672626,0.0548773570999672,0.9062081846310972,0.0389144582679353,0.0003372159760042,0.9977888221865446,0.0018739618362957,0.0412423218189781,0.9291033440199952,0.0296543341600265,middle,middle,middle,middle,middle,middle
C6,206,middle,0.44291887,0.0234408,0.95091736,0.02564187,0.1646535357971468,0.7711032550023926,0.0642432091994602,0.0722389951742728,0.926499231935228,0.001261772889519,0.0724623917627693,0.8777471659191667,0.0497904423170639,0.0493587560906613,0.9165961610206844,0.034045082887654,0.0562898467922937,0.9049414624902292,0.038768690716477,0.0003456397440223,0.997780766161382,0.0018735940934387,0.0423037950302275,0.928151288408054,0.0295449165607186,middle,middle,middle,middle,middle,middle
C6,207,middle,0.4470755,0.023716895,0.9486446,0.027638523,0.1598553830362059,0.7736933346635312,0.0664512822992626,0.0656145682998105,0.9329497389669562,0.0014356927322539,0.0715227521495827,0.876013315339977,0.0524639325094401,0.0479625491676501,0.915827415229246,0.0362100356021038,0.0550306100622298,0.9038831852624652,0.0410862046743047,0.0003387715700017,0.9976735391029038,0.0019876893259361,0.0413576504391744,0.9273307737226116,0.0313115758372138,middle,middle,middle,middle,middle,middle
C6,208,middle,0.44635886,0.024253234,0.94814956,0.02759717,0.1617808519465459,0.771926360433048,0.0662927876194061,0.0667194838833234,0.9318763582105902,0.0014041579051069,0.0725869324804361,0.8750454881772188,0.0523675793413449,0.0488215915270416,0.9150329858339892,0.036145422637969,0.0559511938130599,0.9030367365369584,0.0410120696489818,0.000344345265432,0.9976643356040468,0.0019913191293617,0.0420494816761546,0.9266936363037672,0.031256882019078,middle,middle,middle,middle,middle,middle
C6,209,middle,0.45202142,0.024397548,0.94480604,0.030796409,0.1548453557873805,0.7758235575562143,0.0693310866554052,0.0583968123377883,0.9399306448300302,0.0016725428312034,0.0709444435851333,0.8725849366077423,0.0564706198061245,0.0468323075431036,0.9136117087318336,0.0395559837240627,0.0540659483557125,0.9013036770946062,0.0446303745486812,0.0003336552829674,0.9974953538812016,0.0021709908346692,0.0406328750875279,0.9253515962912926,0.0340155286201796,middle,middle,middle,middle,middle,middle
C6,210,middle,0.45175317,0.02477484,0.9442975,0.030927718,0.1554464664641306,0.7749130409138382,0.0696404926210312,0.05877039051648,0.93957081818928,0.0016587912932618,0.0714987164800216,0.8718273604410607,0.0566739230779174,0.0473296990237491,0.912991802152944,0.0396784988223067,0.0545804042606308,0.9006424696393791,0.0447771260989899,0.0003364415453003,0.9974746086642368,0.0021889497893001,0.0410194135817999,0.9248505043956312,0.0341300820215688,middle,middle,middle,middle,middle,middle
C6,211,middle,0.45707557,0.025091013,0.9408464,0.03406259,0.1511515404083786,0.7766523991280747,0.0721960604625466,0.0517256167440483,0.9463214025034348,0.0019529807515396,0.0707027810054535,0.868783759962854,0.0605134590306924,0.0458463025895245,0.91120100654021,0.0429526908692655,0.0533032461143032,0.8984758325670031,0.0482209213176935,0.0003294694411299,0.9973069410393746,0.0023635895183303,0.0400598019460115,0.923183609685134,0.0367565883678542,middle,middle,middle,middle,middle,middle
C6,212,middle,0.45999682,0.025788832,0.93727905,0.036932077,0.1484993867351028,0.7769550945893369,0.0745455186745601,0.0481762113921594,0.9496887263593786,0.0021350622474856,0.0707296164921348,0.8653048516429114,0.0639655318639537,0.0456488217220851,0.9084882611940912,0.0458629170828234,0.0531730601531,0.8955332383287374,0.0512937015171625,0.0003292898248983,0.9971382927866967,0.0025324173872359,0.0399621175710512,0.9209345019432662,0.0391033804846825,middle,middle,middle,middle,middle,middle
C6,213,middle,0.46648896,0.026577886,0.93132436,0.042097736,0.1432916000710574,0.7785102385987877,0.0781981613291549,0.0410371428107904,0.9563630317137516,0.0025998254744827,0.0701667196259995,0.8598992078236235,0.0699340725493769,0.0446031068346617,0.9043624034521124,0.0510344897122256,0.052272190672063,0.8910234447635658,0.056704364563371,0.0003252529732345,0.9968506923510778,0.0028240546745129,0.0392854562473576,0.917480256660484,0.0432342870911583,middle,middle,middle,middle,middle,middle
C6,214,middle,0.47592893,0.028204292,0.9214576,0.050338134,0.1373444954851721,0.7788768468705737,0.0837786576432542,0.0323237478153338,0.964223729446612,0.0034525227370801,0.0702331499402005,0.8506507098466924,0.079116140212107,0.0439779622402947,0.8969874318716033,0.0590346058871018,0.0518545185502664,0.8830864152641301,0.0650590661846034,0.0003251822423974,0.9963847837152036,0.0032900340412138,0.038972184473301,0.9114110073769408,0.0496168081487583,middle,middle,middle,middle,middle,middle
C6,215,middle,0.46926838,0.027538098,0.9290241,0.043437775,0.143938092232529,0.7770910743304607,0.0789708334360102,0.0382770148250958,0.9588957746883312,0.002827210485598,0.0713124296410463,0.8572957955138465,0.0713917748441071,0.044897159305162,0.9027469722964626,0.0523558683973753,0.0528217404059273,0.8891116192616778,0.0580666403313948,0.0003291319235094,0.996721737688672,0.0029491303866405,0.0396985882853246,0.9160141488684672,0.0442872628452082,middle,middle,middle,middle,middle,middle
C6,216,middle,0.4926544,0.03162934,0.8957144,0.07265624,0.1273673268838148,0.7771111677380554,0.0955215053771298,0.0208868107286808,0.9734488238217818,0.0056643654485627,0.0708629373510441,0.8272224477579356,0.1019146148900204,0.0442428079156094,0.8763068625102395,0.079450329573151,0.0522288467462398,0.8615815380845484,0.0861896151682118,0.0003355390468082,0.995189449095406,0.0044750118565722,0.039255519821384,0.8949835158373105,0.0657609643403054,middle,middle,middle,middle,middle,middle
C6,217,middle,0.4809557,0.030368324,0.9104801,0.059151646,0.1345779895781124,0.7778034359208912,0.0876185744999963,0.0283974078725886,0.9675921870131388,0.0040104051132988,0.0716132087836327,0.840304052222677,0.08808273899269,0.0450680642472667,0.8877512384049067,0.0671806973468264,0.0530316076081765,0.8735170825502379,0.0734513098405855,0.0003366923129803,0.9957662579584056,0.0038970497274147,0.0398578787843794,0.904079376402325,0.0560627448122956,middle,middle,middle,middle,middle,middle
C6,218,middle,0.49552202,0.032873403,0.8853855,0.081741065,0.125430287799565,0.7764432098923789,0.0981265023070561,0.0193498833494148,0.9744897452619452,0.0061603713876651,0.0714803893527623,0.8182734672777575,0.1102461433684799,0.0449602885366296,0.8677851005667708,0.0872546108955992,0.0529163187814694,0.852931610580067,0.0941520706374634,0.0003437118387877,0.9946125867749236,0.0050437013850623,0.0397731670458012,0.8883518546288315,0.0718749783243672,middle,middle,middle,middle,middle,middle
C6,219,middle,0.48672298,0.03255393,0.8953882,0.07205791,0.1300890763115934,0.7751266028743177,0.094784320813089,0.0244303859879072,0.9708122512576224,0.0047573627534963,0.0724799058025523,0.8263484192378772,0.1011716749585704,0.0460652326312363,0.8752698324271398,0.0786649349406238,0.0539896345826311,0.8605934084703611,0.0854169569460077,0.0003481866906936,0.9949966670605108,0.0046551462475785,0.0405792726096489,0.894194223117947,0.065226504271404,middle,middle,middle,middle,middle,middle
C6,220,middle,0.5169382,0.040056035,0.7977444,0.16219951,0.112912696215019,0.7678848276164951,0.1192024761674858,0.0108007311991259,0.9777714423198106,0.0114278264800808,0.0742292117094865,0.7484270770215157,0.1773437112679977,0.0487012197898379,0.8008987320656067,0.1504000481435553,0.0563596173657325,0.7851572355523795,0.158483147080888,0.0003967892105767,0.9902624611771284,0.0093407496109676,0.042368910326947,0.8364335419586352,0.1211975477134178,middle,middle,middle,middle,middle,middle
C6,221,middle,0.5215835,0.041269843,0.782278,0.17645219,0.1115700114240129,0.7648297627211837,0.123600225853803,0.0094930399824821,0.977469120475553,0.0130378395409793,0.0748717925374305,0.7365632759084767,0.1885649315530927,0.0493525483461344,0.7897231181195281,0.1609243335333374,0.0570083216035232,0.7737751654562128,0.1692165129392639,0.000410301495483,0.9884242764600436,0.0111654220431227,0.0428588165765169,0.827437443207243,0.12970374021524,middle,middle,middle,middle,middle,middle
C6,222,middle,0.5435706,0.043910082,0.656405,0.29968494,0.0995206847714484,0.7552972846514969,0.1451820305760545,0.0050965346693904,0.9708788056225416,0.0240246597070647,0.0733300841830248,0.6502828680095657,0.2763870478064094,0.0497240472731034,0.7041782468468555,0.2460977058790409,0.0568058583460798,0.6880096331956687,0.2551845084572515,0.0004571387050265,0.98006475451011,0.0194781067833546,0.0427186784358219,0.7610234135243757,0.1962579080388023,middle,middle,middle,middle,middle,middle
C6,223,middle,0.54363286,0.043961115,0.65998775,0.29605117,0.0990777425123409,0.7547851337032346,0.1461371237834245,0.0050874327680042,0.9708470689402492,0.0240654982907433,0.0732846167974885,0.6524281014855822,0.2742872817159292,0.0497870396240279,0.7064435846911258,0.2437693756838462,0.0568363127760661,0.6902389397294626,0.2529247474934711,0.0004589455720228,0.9771744659309612,0.0223665884955037,0.0427419709750608,0.7619728212799349,0.1952852077440043,middle,middle,middle,middle,middle,middle
C6,224,middle,0.56582767,0.04351058,0.47845095,0.47803855,0.0867756916101257,0.7413978687129633,0.1718264396759108,0.0026657511848609,0.953895531123018,0.0434387176910928,0.0693351364783708,0.5366550391717234,0.3940098243489056,0.0483076526254065,0.5897794516077396,0.3619128957658538,0.0546158977812958,0.5738421278769347,0.3715419743407693,0.0005208946765678,0.9587657249984156,0.0407133803232266,0.0410921470051219,0.6700730271574372,0.2888348258364407,middle,middle,middle,middle,middle,middle
C6,225,late,0.59940237,0.033917345,0.21236128,0.75372136,0.0699220369016273,0.7075613982405039,0.2225165648568687,0.0009628991832625,0.900362451921072,0.0986746488945972,0.0572362919211574,0.3602391760225006,0.5825245320553418,0.039996507876919,0.4084394383652537,0.5515640537568272,0.0451684430901906,0.3939793596624276,0.5608521972463818,0.000591152026281,0.8905755332006484,0.108833314770603,0.0340241203242257,0.5181284030471729,0.4478474766276014,late,late,late,late,middle,middle
C6,226,late,0.61830604,0.027273977,0.12462747,0.8480985,0.062792322593979,0.6911767096635238,0.2460309677414972,0.0005281363773154,0.8509180961266007,0.1485537674949998,0.0496615005154776,0.2932697847308868,0.6570687147526356,0.034095453845348,0.3332051316441746,0.6326994145094774,0.0387652678463869,0.321224527570188,0.640010204582425,0.0005370109266312,0.7484954345193884,0.2509675545512443,0.0292082036164607,0.4280422543076739,0.5427495420748654,late,late,late,late,middle,late
C6,227,late,0.6521367,0.017640065,0.042480234,0.9398797,0.0521164363801518,0.6494231318898036,0.2984604317290443,0.0001696351460492,0.726305022888605,0.2735253419642618,0.0375814623540967,0.2134257167907789,0.7489928208541241,0.024594762505184,0.2326461888602523,0.7427590486335636,0.0284907724598579,0.2268800472394102,0.7446291802997317,0.0003366298841647,0.4397668650490518,0.5598965050640816,0.0214522368159437,0.2801017516919398,0.6984460114911165,late,late,late,late,late,late
C6,228,late,0.6587535,0.01631039,0.035080593,0.948609,0.0507070288272299,0.6412460846073796,0.3080468865643904,0.0001345464170593,0.6976843102902597,0.302181143291602,0.0357960336005237,0.2040781532954506,0.7601258131030256,0.0231529123386009,0.2181877104520351,0.758659377208364,0.0269458487171778,0.2139548433050597,0.7590993079767625,0.0001434540768111,0.1734300433485654,0.8264265025727189,0.0202452500570907,0.2038236433159821,0.7759311066259271,late,late,late,late,late,late
C6,229,late,0.6790881,0.012959234,0.020178568,0.96686214,0.0464160906678007,0.6194625802131726,0.3341213291180268,6.479568918857843e-05,0.6056241582344729,0.3943110460752838,0.0309295108658449,0.1828161421963605,0.7862543469367945,0.0193416874881288,0.1793565368112389,0.8013017756996321,0.0228180345014437,0.1803944184267754,0.7967875470707808,4.69022325008832e-05,0.04556292550332,0.9543901722627268,0.0171252514342099,0.1466865451959282,0.8361882033688619,late,late,late,late,late,late
C6,230,late,0.6886471,0.011705126,0.015283748,0.9730111,0.044857560251383,0.6068903324928673,0.3482521072547497,4.556095198730579e-05,0.5618605765351325,0.43809386251184,0.0290545639700638,0.1740040614872204,0.7969413745417158,0.0178515638322152,0.1627466221832675,0.8194018139835172,0.0212124638735698,0.1661238539744534,0.8126636821509767,2.0430579672779256e-05,0.0113329433703721,0.9886466260486694,0.0159144555500967,0.1274261263234422,0.8566594181254611,late,late,late,late,late,late
C6,231,late,0.69729966,0.010349245,0.011606146,0.97804457,0.0436860374851622,0.5924780492936946,0.3638359132201431,3.298736393030555e-05,0.5228658687325456,0.4771011439024988,0.0270921693501397,0.1659109208013674,0.8069969098474927,0.0161789075922863,0.1485078768928905,0.835313215513823,0.0194528861196423,0.1537287900654336,0.826818323813924,1.3652942544771596e-05,0.0039189287523796,0.9960674183038448,0.0145930778253688,0.1162763247371768,0.8691305974364544,late,late,late,late,late,late
C6,232,late,0.7031369,0.009663571,0.0097541055,0.9805823,0.0434445667523051,0.5795516712924383,0.3770037619542566,2.6477476963599303e-05,0.4971395021839113,0.5028340203381099,0.0261696505568765,0.1603158485159849,0.8135145009261385,0.0153151281470678,0.1397128060661764,0.8449720657857558,0.0185714848700104,0.145893718801119,0.8355347963278706,1.193176555365253e-05,0.0024215180818017,0.9975665501514336,0.0139315965938969,0.1100256686212954,0.8760427347838076,late,late,late,late,late,late
C6,233,late,0.7091807,0.0089600645,0.00822885,0.9828111,0.0431133534692039,0.5664827005359123,0.3904039459938838,2.105600055899937e-05,0.471144491177799,0.5288344528206376,0.0251832681898266,0.1550390857353414,0.8197776460738319,0.0144101939731716,0.131204533728796,0.8543852722970323,0.0176421162381681,0.1383548993307596,0.844002984430072,1.1032540958705425e-05,0.0020364423885317,0.997952525069312,0.0132343453138664,0.1042752850952078,0.8824903695899257,late,late,late,late,late,late
C6,234,late,0.71226776,0.008680475,0.0075211707,0.9837984,0.0433787097856617,0.5580027245647133,0.398618565648625,1.872053768732177e-05,0.4581538375150061,0.5418274419463074,0.0248879005086849,0.1519626011999582,0.8231494982903569,0.0140479028130691,0.1270003785541305,0.8589517186318002,0.0172999021217539,0.1344890453478788,0.8482110525293671,1.0709092829381188e-05,0.0019109182300129,0.998078372675966,0.0129776038645234,0.1013445135684172,0.8856778825660594,late,late,late,late,late,late
C6,235,late,0.7165055,0.008318818,0.0068305964,0.9848505,0.0435586856734708,0.5488873258559185,0.4075539884696107,1.5921725756768656e-05,0.4406657154969105,0.559318362776341,0.0244581716750306,0.1487350219404117,0.8268068063835575,0.0135724814281908,0.121679621190083,0.8647478973807261,0.0168381885022427,0.1297962414151816,0.8533655700815755,1.0342744999810935e-05,0.0018148190954099,0.998174838158406,0.0126312270629326,0.0978008858352432,0.8895678871008241,late,late,late,late,late,late
C6,236,late,0.71472526,0.008647666,0.006930022,0.9844223,0.044470677523881,0.5461227636216154,0.4094065588535036,1.7043830335238832e-05,0.4479623094820509,0.5520206466866191,0.0251256751670986,0.1481783799944265,0.8266959448374749,0.0140122660502591,0.1236382649282845,0.8623494690204563,0.0173462887853109,0.1310002994481271,0.8516534117655619,1.065921783086234e-05,0.0018210359196907,0.9981683048612918,0.0130123813934415,0.0987054835660226,0.8882821350395358,late,late,late,late,late,late
C6,237,late,0.7191046,0.008166681,0.006463679,0.9853697,0.0439340621232547,0.5432502776378921,0.4128156602378532,1.4412156531207316e-05,0.4301478146277114,0.5698377732147701,0.0243521576925534,0.1468139945725555,0.8288338477338909,0.0133722451088482,0.1185383785830277,0.868089376307124,0.0166662188839598,0.127021063379886,0.8563127177351542,1.0192713035472985e-05,0.0017571201727865,0.998232687112998,0.0125022123412292,0.0957050775781154,0.8917927100796552,late,late,late,late,late,late
C6,238,late,0.7185916,0.008310252,0.006437049,0.9852527,0.0444097029669544,0.5411100923140514,0.4144802047179942,1.4698584938457645e-05,0.432211037210844,0.5677742642032295,0.0246650745974714,0.1462399105332098,0.8290950148683187,0.013566323367601,0.1190151464278125,0.8674185302035864,0.0168959487365621,0.1271825756594317,0.8559214756030061,1.0322876115469591e-05,0.0017509874739287,0.9982386896487752,0.012674542271451,0.0958246786130603,0.8915007791144887,late,late,late,late,late,late
C6,239,late,0.7210478,0.008072579,0.006158252,0.9857692,0.0441948651485659,0.5378421742865621,0.417962960563872,1.3375922998275403e-05,0.4223909951473943,0.5775956289286237,0.0242944916324928,0.1450315054684921,0.830674002898015,0.0132491197581549,0.1161687118127053,0.8705821684281396,0.0165627313204562,0.1248275499094413,0.8586097187691022,1.0089788516166437e-05,0.0017123900902959,0.9982775201200108,0.0124245709374718,0.0940487599546592,0.893526669106869,late,late,late,late,late,late
C6,240,late,0.7175316,0.008447631,0.006592201,0.98496014,0.0445584077754823,0.5422678144086469,0.4131737778148708,1.530813039677723e-05,0.4364939972055847,0.5634906946630285,0.0248846831565473,0.146745715672096,0.8283696011703566,0.0137489080067512,0.1203022608049201,0.8659488311873286,0.0170896405516901,0.1282352972650729,0.854675062182237,1.0449859023003456e-05,0.0017615509740135,0.9982279991657812,0.0128198428785239,0.0966168606923124,0.8905632964281637,late,late,late,late,late,late
C6,241,late,0.72130144,0.008089397,0.006098809,0.9858118,0.0443203588354064,0.5368348314570148,0.4188448097065788,1.324618310238945e-05,0.4213855019936191,0.578601251822295,0.0243494835059302,0.1446950718993439,0.8309554445937257,0.0132727057245564,0.1158327405280814,0.8708945537463619,0.0165957390589685,0.1244914399394601,0.8589128210005712,1.010972783400398e-05,0.0017086635837964,0.998281226687193,0.0124493317261854,0.0937957458505483,0.8937549224222662,late,late,late,late,late,late
C6,242,late,0.7201746,0.008198954,0.006192828,0.9856082,0.0445797527859604,0.537267637340209,0.4181526098728307,1.383220966435937e-05,0.4258651040118257,0.5741210637775246,0.0245610790236235,0.1449355783028069,0.8305033426725695,0.0134195982362264,0.1170849433625802,0.8694954584001933,0.0167620424724455,0.1254401338446482,0.8577978236819062,1.021269510276807e-05,0.0017164327784011,0.9982733545253182,0.0125740850281104,0.0945092085780906,0.892916706392799,late,late,late,late,late,late
C6,243,late,0.72146606,0.008078476,0.0060200365,0.9859015,0.0444059832216648,0.5352824638862761,0.4203115528910592,1.31626272171228e-05,0.4207336740629315,0.5792531633088683,0.0243572466112029,0.1441950058288778,0.8314477475589193,0.0132590414419272,0.1155578083197217,0.871183150237351,0.0165885029927099,0.1241489675724685,0.8592625294338215,1.00925769057743e-05,0.0016969883897533,0.9982929190321648,0.0124439003887594,0.0935359727767938,0.8940201268334467,late,late,late,late,late,late
