sequence_id,domain_id,order_key,VB,ctime,source_file,VB_smooth,q_true,rate_norm,stage,stage_id
T7,M3,153,55,877,M3T7R153C877VB55.h5,54.57142857142857,0.3377499397735463,0.09090909090051347,early,0
T7,M3,154,55,881,M3T7R154C881VB55.h5,54.714285714285715,0.33871356299686595,0.09090909090051451,early,0
T7,M3,155,55,885,M3T7R155C885VB55.h5,54.857142857142854,0.3396771862201856,0.07272727272041077,early,0
T7,M3,156,55,889,M3T7R156C889VB55.h5,55.0,0.3406408094435053,0.054545454540308076,early,0
T7,M3,157,55,893,M3T7R157C893VB55.h5,55.0,0.3406408094435053,0.036363636360205384,early,0
T7,M3,158,55,896,M3T7R158C896VB55.h5,55.0,0.3406408094435053,0.018181818180102692,early,0
T7,M3,159,55,900,M3T7R159C900VB55.h5,55.0,0.3406408094435053,0.0,early,0
T7,M3,160,55,904,M3T7R160C904VB55.h5,55.0,0.3406408094435053,0.0,early,0
T7,M3,161,55,908,M3T7R161C908VB55.h5,55.0,0.3406408094435053,0.0,early,0
T7,M3,162,55,912,M3T7R162C912VB55.h5,55.0,0.3406408094435053,0.0,early,0
T7,M3,163,55,916,M3T7R163C916VB55.h5,55.0,0.3406408094435053,0.0,early,0
T7,M3,164,55,919,M3T7R164C919VB55.h5,55.0,0.3406408094435053,0.0,early,0
T7,M3,165,55,923,M3T7R165C923VB55.h5,55.0,0.3406408094435053,0.0,early,0
T7,M3,166,55,927,M3T7R166C927VB55.h5,55.0,0.3406408094435053,0.01818181818010374,early,0
T7,M3,167,55,947,M3T7R167C947VB55.h5,55.0,0.3406408094435053,0.03636363636020643,early,0
T7,M3,168,55,951,M3T7R168C951VB55.h5,55.142857142857146,0.341604432666825,0.054545454540309124,early,0
T7,M3,169,55,955,M3T7R169C955VB55.h5,55.285714285714285,0.34256805589014466,0.07272727272041182,early,0
T7,M3,170,55,959,M3T7R170C959VB55.h5,55.42857142857143,0.3435316791134643,0.09090909090051556,early,0
T7,M3,171,56,962,M3T7R171C962VB56.h5,55.57142857142857,0.344495302336784,0.09090909090051347,early,0
T7,M3,172,56,966,M3T7R172C966VB56.h5,55.714285714285715,0.3454589255601037,0.09090909090051451,early,0
T7,M3,173,56,970,M3T7R173C970VB56.h5,55.857142857142854,0.3464225487834233,0.07272727272041182,early,0
T7,M3,174,56,974,M3T7R174C974VB56.h5,56.0,0.34738617200674304,0.054545454540309124,early,0
T7,M3,175,56,997,M3T7R175C997VB56.h5,56.0,0.34738617200674304,0.036363636360205384,early,0
T7,M3,176,56,1001,M3T7R176C1001VB56.h5,56.0,0.34738617200674304,0.01818181818010374,early,0
T7,M3,177,56,1005,M3T7R177C1005VB56.h5,56.0,0.34738617200674304,0.0,early,0
T7,M3,178,56,1009,M3T7R178C1009VB56.h5,56.0,0.34738617200674304,0.0,early,0
T7,M3,179,56,1012,M3T7R179C1012VB56.h5,56.0,0.34738617200674304,0.0,early,0
T7,M3,180,56,1016,M3T7R180C1016VB56.h5,56.0,0.34738617200674304,0.018181818180102692,early,0
T7,M3,181,56,1020,M3T7R181C1020VB56.h5,56.0,0.34738617200674304,0.036363636360205384,early,0
T7,M3,182,56,1042,M3T7R182C1042VB56.h5,56.142857142857146,0.3483497952300627,0.054545454540309124,early,0
T7,M3,183,56,1045,M3T7R183C1045VB56.h5,56.285714285714285,0.3493134184533824,0.07272727272041077,early,0
T7,M3,184,56,1049,M3T7R184C1049VB56.h5,56.42857142857143,0.3502770416767021,0.09090909090051451,middle,1
T7,M3,185,57,1053,M3T7R185C1053VB57.h5,56.57142857142857,0.3512406649000217,0.09090909090051451,middle,1
T7,M3,186,57,1057,M3T7R186C1057VB57.h5,56.714285714285715,0.3522042881233414,0.09090909090051451,middle,1
T7,M3,187,57,1061,M3T7R187C1061VB57.h5,56.857142857142854,0.3531679113466611,0.07272727272041077,middle,1
T7,M3,188,57,1065,M3T7R188C1065VB57.h5,57.0,0.35413153456998075,0.054545454540309124,middle,1
T7,M3,189,57,1069,M3T7R189C1069VB57.h5,57.0,0.35413153456998075,0.036363636360205384,middle,1
T7,M3,190,57,1072,M3T7R190C1072VB57.h5,57.0,0.35413153456998075,0.018181818180102692,middle,1
T7,M3,191,57,1076,M3T7R191C1076VB57.h5,57.0,0.35413153456998075,0.0,middle,1
T7,M3,192,57,1080,M3T7R192C1080VB57.h5,57.0,0.35413153456998075,0.0,middle,1
T7,M3,193,57,1084,M3T7R193C1084VB57.h5,57.0,0.35413153456998075,0.0,middle,1
T7,M3,194,57,1088,M3T7R194C1088VB57.h5,57.0,0.35413153456998075,0.0,middle,1
T7,M3,195,57,1092,M3T7R195C1092VB57.h5,57.0,0.35413153456998075,0.0,middle,1
T7,M3,196,57,1111,M3T7R196C1111VB57.h5,57.0,0.35413153456998075,0.0,middle,1
T7,M3,197,57,1115,M3T7R197C1115VB57.h5,57.0,0.35413153456998075,0.0,middle,1
T7,M3,198,57,1119,M3T7R198C1119VB57.h5,57.0,0.35413153456998075,0.0,middle,1
T7,M3,199,57,1123,M3T7R199C1123VB57.h5,57.0,0.35413153456998075,0.01818181818010374,middle,1
T7,M3,200,57,1127,M3T7R200C1127VB57.h5,57.0,0.35413153456998075,0.036363636360205384,middle,1
T7,M3,201,57,1131,M3T7R201C1131VB57.h5,57.142857142857146,0.3550951577933005,0.054545454540309124,middle,1
T7,M3,202,57,1134,M3T7R202C1134VB57.h5,57.285714285714285,0.3560587810166201,0.07272727272041182,middle,1
T7,M3,203,57,1138,M3T7R203C1138VB57.h5,57.42857142857143,0.3570224042399398,0.10909090908061721,middle,1
T7,M3,204,58,1161,M3T7R204C1161VB58.h5,57.57142857142857,0.35798602746325947,0.1272727272607199,middle,1
T7,M3,205,58,1165,M3T7R205C1165VB58.h5,57.857142857142854,0.3599132739098988,0.14545454544082365,middle,1
T7,M3,206,58,1169,M3T7R206C1169VB58.h5,58.142857142857146,0.3618405203565382,0.1454545454408226,middle,1
T7,M3,207,58,1173,M3T7R207C1173VB58.h5,58.42857142857143,0.3637677668031775,0.1636363636209253,middle,1
T7,M3,208,59,1177,M3T7R208C1177VB59.h5,58.57142857142857,0.3647313900264972,0.16363636362092632,late,2
T7,M3,209,59,1180,M3T7R209C1180VB59.h5,58.857142857142854,0.3666586364731365,0.16363636362092632,late,2
T7,M3,210,59,1184,M3T7R210C1184VB59.h5,59.142857142857146,0.3685858829197759,0.1454545454408226,middle,1
T7,M3,211,59,1206,M3T7R211C1206VB59.h5,59.42857142857143,0.3705131293664153,0.14545454544082365,middle,1
T7,M3,212,60,1210,M3T7R212C1210VB60.h5,59.57142857142857,0.3714767525897349,0.1272727272607199,middle,1
T7,M3,213,60,1214,M3T7R213C1214VB60.h5,59.714285714285715,0.3724403758130546,0.10909090908061721,middle,1
T7,M3,214,60,1217,M3T7R214C1217VB60.h5,59.857142857142854,0.3734039990363742,0.07272727272041077,middle,1
T7,M3,215,60,1221,M3T7R215C1221VB60.h5,60.0,0.37436762225969394,0.07272727272041286,middle,1
T7,M3,216,60,1225,M3T7R216C1225VB60.h5,60.0,0.37436762225969394,0.07272727272041077,middle,1
T7,M3,217,60,1229,M3T7R217C1229VB60.h5,60.142857142857146,0.37533124548301366,0.07272727272041286,middle,1
T7,M3,218,60,1233,M3T7R218C1233VB60.h5,60.285714285714285,0.3762948687063333,0.07272727272041182,middle,1
T7,M3,219,60,1237,M3T7R219C1237VB60.h5,60.42857142857143,0.377258491929653,0.09090909090051451,middle,1
T7,M3,220,61,1241,M3T7R220C1241VB61.h5,60.57142857142857,0.37822211515297266,0.10909090908061615,middle,1
T7,M3,221,61,1244,M3T7R221C1244VB61.h5,60.714285714285715,0.3791857383762923,0.12727272726072095,middle,1
T7,M3,222,61,1248,M3T7R222C1248VB61.h5,61.0,0.38111298482293166,0.1272727272607199,middle,1
T7,M3,223,61,1252,M3T7R223C1252VB61.h5,61.285714285714285,0.38304023126957104,0.1272727272607199,middle,1
T7,M3,224,61,1256,M3T7R224C1256VB61.h5,61.42857142857143,0.3840038544928907,0.1272727272607199,middle,1
T7,M3,225,62,1276,M3T7R225C1276VB62.h5,61.57142857142857,0.38496747771621037,0.10909090908061721,middle,1
T7,M3,226,62,1280,M3T7R226C1280VB62.h5,61.714285714285715,0.38593110093953004,0.09090909090051451,middle,1
T7,M3,227,62,1284,M3T7R227C1284VB62.h5,61.857142857142854,0.3868947241628497,0.07272727272041182,middle,1
T7,M3,228,62,1287,M3T7R228C1287VB62.h5,62.0,0.3878583473861694,0.07272727272041182,middle,1
T7,M3,229,62,1291,M3T7R229C1291VB62.h5,62.0,0.3878583473861694,0.07272727272041182,middle,1
T7,M3,230,62,1295,M3T7R230C1295VB62.h5,62.142857142857146,0.3888219706094891,0.07272727272041182,middle,1
T7,M3,231,62,1299,M3T7R231C1299VB62.h5,62.285714285714285,0.38978559383280875,0.09090909090051451,middle,1
T7,M3,232,62,1303,M3T7R232C1303VB62.h5,62.42857142857143,0.3907492170561284,0.1272727272607199,middle,1
T7,M3,233,63,1326,M3T7R233C1326VB63.h5,62.714285714285715,0.3926764635027678,0.1454545454408226,middle,1
T7,M3,234,63,1329,M3T7R234C1329VB63.h5,63.0,0.39460370994940713,0.16363636362092632,late,2
T7,M3,235,63,1333,M3T7R235C1333VB63.h5,63.285714285714285,0.39653095639604646,0.18181818180102902,late,2
T7,M3,236,64,1337,M3T7R236C1337VB64.h5,63.57142857142857,0.39845820284268585,0.18181818180102796,late,2
T7,M3,237,64,1341,M3T7R237C1341VB64.h5,63.857142857142854,0.4003854492893252,0.18181818180102902,late,2
T7,M3,238,64,1345,M3T7R238C1345VB64.h5,64.14285714285714,0.4023126957359645,0.16363636362092632,late,2
T7,M3,239,64,1349,M3T7R239C1349VB64.h5,64.42857142857143,0.4042399421826039,0.1454545454408226,middle,1
T7,M3,240,65,1370,M3T7R240C1370VB65.h5,64.57142857142857,0.40520356540592356,0.12727272726072095,middle,1
T7,M3,241,65,1374,M3T7R241C1374VB65.h5,64.71428571428571,0.4061671886292432,0.10909090908061825,middle,1
T7,M3,242,65,1378,M3T7R242C1378VB65.h5,64.85714285714286,0.40713081185256295,0.07272727272041182,middle,1
T7,M3,243,65,1382,M3T7R243C1382VB65.h5,65.0,0.4080944350758826,0.07272727272041077,middle,1
T7,M3,244,65,1386,M3T7R244C1386VB65.h5,65.0,0.4080944350758826,0.07272727272041286,middle,1
T7,M3,245,65,1390,M3T7R245C1390VB65.h5,65.14285714285714,0.4090580582992022,0.07272727272041077,middle,1
T7,M3,246,65,1393,M3T7R246C1393VB65.h5,65.28571428571429,0.410021681522522,0.07272727272041077,middle,1
T7,M3,247,65,1397,M3T7R247C1397VB65.h5,65.42857142857143,0.4109853047458416,0.09090909090051347,middle,1
T7,M3,248,66,1401,M3T7R248C1401VB66.h5,65.57142857142857,0.41194892796916127,0.09090909090051556,middle,1
T7,M3,249,66,1405,M3T7R249C1405VB66.h5,65.71428571428571,0.41291255119248094,0.10909090908061615,middle,1
T7,M3,250,66,1409,M3T7R250C1409VB66.h5,65.85714285714286,0.41387617441580066,0.10909090908061825,middle,1
T7,M3,251,66,1413,M3T7R251C1413VB66.h5,66.14285714285714,0.41580342086244,0.10909090908061825,middle,1
T7,M3,252,66,1416,M3T7R252C1416VB66.h5,66.28571428571429,0.4167670440857597,0.10909090908061721,middle,1
T7,M3,253,66,1420,M3T7R253C1420VB66.h5,66.42857142857143,0.4177306673090794,0.10909090908061615,middle,1
T7,M3,254,67,1440,M3T7R254C1440VB67.h5,66.57142857142857,0.418694290532399,0.09090909090051556,middle,1
T7,M3,255,67,1444,M3T7R255C1444VB67.h5,66.71428571428571,0.41965791375571865,0.09090909090051347,middle,1
T7,M3,256,67,1448,M3T7R256C1448VB67.h5,66.85714285714286,0.4206215369790384,0.09090909090051347,middle,1
T7,M3,257,67,1452,M3T7R257C1452VB67.h5,67.0,0.42158516020235803,0.09090909090051556,middle,1
T7,M3,258,67,1455,M3T7R258C1455VB67.h5,67.14285714285714,0.4225487834256777,0.09090909090051556,middle,1
T7,M3,259,67,1459,M3T7R259C1459VB67.h5,67.28571428571429,0.4235124066489974,0.09090909090051347,middle,1
T7,M3,260,67,1463,M3T7R260C1463VB67.h5,67.42857142857143,0.4244760298723171,0.10909090908061825,middle,1
T7,M3,261,68,1467,M3T7R261C1467VB68.h5,67.57142857142857,0.42543965309563675,0.1272727272607199,middle,1
T7,M3,262,68,1490,M3T7R262C1490VB68.h5,67.85714285714286,0.42736689954227614,0.1454545454408226,middle,1
T7,M3,263,68,1494,M3T7R263C1494VB68.h5,68.14285714285714,0.4292941459889154,0.1454545454408226,middle,1
T7,M3,264,68,1498,M3T7R264C1498VB68.h5,68.42857142857143,0.4312213924355548,0.16363636362092632,late,2
T7,M3,265,69,1502,M3T7R265C1502VB69.h5,68.57142857142857,0.43218501565887446,0.1636363636209253,middle,1
T7,M3,266,69,1505,M3T7R266C1505VB69.h5,68.85714285714286,0.43411226210551385,0.16363636362092737,late,2
T7,M3,267,69,1509,M3T7R267C1509VB69.h5,69.14285714285714,0.4360395085521532,0.1454545454408226,middle,1
T7,M3,268,69,1513,M3T7R268C1513VB69.h5,69.42857142857143,0.43796675499879256,0.1454545454408226,middle,1
T7,M3,269,70,1535,M3T7R269C1535VB70.h5,69.57142857142857,0.43893037822211217,0.12727272726072095,middle,1
T7,M3,270,70,1539,M3T7R270C1539VB70.h5,69.71428571428571,0.43989400144543184,0.10909090908061721,middle,1
T7,M3,271,70,1542,M3T7R271C1542VB70.h5,69.85714285714286,0.4408576246687516,0.07272727272041077,middle,1
T7,M3,272,70,1546,M3T7R272C1546VB70.h5,70.0,0.4418212478920712,0.054545454540309124,middle,1
T7,M3,273,70,1550,M3T7R273C1550VB70.h5,70.0,0.4418212478920712,0.03636363636020643,middle,1
T7,M3,274,70,1554,M3T7R274C1554VB70.h5,70.0,0.4418212478920712,0.036363636360204336,middle,1
T7,M3,275,70,1558,M3T7R275C1558VB70.h5,70.0,0.4418212478920712,0.03636363636020643,middle,1
T7,M3,276,70,1562,M3T7R276C1562VB70.h5,70.14285714285714,0.4427848711153909,0.054545454540309124,middle,1
T7,M3,277,70,1565,M3T7R277C1565VB70.h5,70.28571428571429,0.4437484943387106,0.07272727272041182,middle,1
T7,M3,278,70,1569,M3T7R278C1569VB70.h5,70.42857142857143,0.4447121175620303,0.09090909090051347,middle,1
T7,M3,279,71,1573,M3T7R279C1573VB71.h5,70.57142857142857,0.44567574078534994,0.10909090908061825,middle,1
T7,M3,280,71,1577,M3T7R280C1577VB71.h5,70.71428571428571,0.44663936400866955,0.12727272726072095,middle,1
T7,M3,281,71,1581,M3T7R281C1581VB71.h5,71.0,0.448566610455309,0.1272727272607199,middle,1
T7,M3,282,71,1585,M3T7R282C1585VB71.h5,71.28571428571429,0.4504938569019484,0.1272727272607199,middle,1
T7,M3,283,71,1605,M3T7R283C1605VB71.h5,71.42857142857143,0.451457480125268,0.12727272726072095,middle,1
T7,M3,284,72,1608,M3T7R284C1608VB72.h5,71.57142857142857,0.45242110334858765,0.10909090908061721,middle,1
T7,M3,285,72,1612,M3T7R285C1612VB72.h5,71.71428571428571,0.4533847265719073,0.09090909090051347,middle,1
T7,M3,286,72,1616,M3T7R286C1616VB72.h5,71.85714285714286,0.45434834979522704,0.09090909090051451,middle,1
T7,M3,287,72,1620,M3T7R287C1620VB72.h5,72.0,0.4553119730185467,0.09090909090051556,middle,1
T7,M3,288,72,1624,M3T7R288C1624VB72.h5,72.14285714285714,0.45627559624186637,0.09090909090051556,middle,1
T7,M3,289,72,1628,M3T7R289C1628VB72.h5,72.28571428571429,0.4572392194651861,0.09090909090051347,middle,1
T7,M3,290,72,1631,M3T7R290C1631VB72.h5,72.42857142857143,0.45820284268850575,0.09090909090051347,middle,1
T7,M3,291,73,1654,M3T7R291C1654VB73.h5,72.57142857142857,0.45916646591182536,0.09090909090051451,middle,1
T7,M3,292,73,1658,M3T7R292C1658VB73.h5,72.71428571428571,0.460130089135145,0.10909090908061615,middle,1
T7,M3,293,73,1662,M3T7R293C1662VB73.h5,72.85714285714286,0.46109371235846475,0.10909090908061721,middle,1
T7,M3,294,73,1666,M3T7R294C1666VB73.h5,73.14285714285714,0.4630209588051041,0.10909090908061825,middle,1
T7,M3,295,73,1670,M3T7R295C1670VB73.h5,73.28571428571429,0.4639845820284238,0.10909090908061825,middle,1
T7,M3,296,73,1674,M3T7R296C1674VB73.h5,73.42857142857143,0.46494820525174346,0.10909090908061615,middle,1
T7,M3,297,74,1677,M3T7R297C1677VB74.h5,73.57142857142857,0.46591182847506313,0.10909090908061721,middle,1
T7,M3,298,74,1699,M3T7R298C1699VB74.h5,73.71428571428571,0.46687545169838274,0.12727272726072095,middle,1
T7,M3,299,74,1703,M3T7R299C1703VB74.h5,74.0,0.4688026981450221,0.1272727272607199,middle,1
T7,M3,300,74,1707,M3T7R300C1707VB74.h5,74.28571428571429,0.47072994459166156,0.1272727272607199,middle,1
T7,M3,301,74,1711,M3T7R301C1711VB74.h5,74.42857142857143,0.4716935678149812,0.12727272726072095,middle,1
T7,M3,302,75,1714,M3T7R302C1714VB75.h5,74.57142857142857,0.47265719103830084,0.10909090908061825,middle,1
T7,M3,303,75,1718,M3T7R303C1718VB75.h5,74.71428571428571,0.4736208142616205,0.09090909090051347,middle,1
T7,M3,304,75,1722,M3T7R304C1722VB75.h5,74.85714285714286,0.4745844374849402,0.07272727272041182,middle,1
T7,M3,305,75,1726,M3T7R305C1726VB75.h5,75.0,0.4755480607082599,0.054545454540309124,middle,1
T7,M3,306,75,1730,M3T7R306C1730VB75.h5,75.0,0.4755480607082599,0.054545454540308076,middle,1
T7,M3,307,75,1734,M3T7R307C1734VB75.h5,75.0,0.4755480607082599,0.054545454540309124,middle,1
T7,M3,308,75,1737,M3T7R308C1737VB75.h5,75.14285714285714,0.4765116839315795,0.054545454540309124,middle,1
T7,M3,309,75,1741,M3T7R309C1741VB75.h5,75.28571428571429,0.4774753071548993,0.07272727272041077,middle,1
T7,M3,310,75,1745,M3T7R310C1745VB75.h5,75.42857142857143,0.47843893037821894,0.09090909090051347,middle,1
T7,M3,311,76,1749,M3T7R311C1749VB76.h5,75.57142857142857,0.47940255360153855,0.10909090908061825,middle,1
T7,M3,312,76,1769,M3T7R312C1769VB76.h5,75.71428571428571,0.4803661768248582,0.1272727272607199,middle,1
T7,M3,313,76,1773,M3T7R313C1773VB76.h5,76.0,0.4822934232714976,0.1272727272607199,middle,1
T7,M3,314,76,1777,M3T7R314C1777VB76.h5,76.28571428571429,0.484220669718137,0.12727272726072095,middle,1
T7,M3,315,76,1780,M3T7R315C1780VB76.h5,76.42857142857143,0.48518429294145665,0.14545454544082467,middle,1
T7,M3,316,77,1784,M3T7R316C1784VB77.h5,76.57142857142857,0.4861479161647763,0.1454545454408226,middle,1
T7,M3,317,77,1788,M3T7R317C1788VB77.h5,76.85714285714286,0.4880751626114157,0.1454545454408226,middle,1
T7,M3,318,77,1792,M3T7R318C1792VB77.h5,77.14285714285714,0.490002409058055,0.1454545454408226,middle,1
T7,M3,319,77,1796,M3T7R319C1796VB77.h5,77.42857142857143,0.49192965550469436,0.1454545454408226,middle,1
T7,M3,320,78,1819,M3T7R320C1819VB78.h5,77.57142857142857,0.49289327872801403,0.1272727272607199,middle,1
T7,M3,321,78,1823,M3T7R321C1823VB78.h5,77.71428571428571,0.4938569019513337,0.1272727272607199,middle,1
T7,M3,322,78,1826,M3T7R322C1826VB78.h5,77.85714285714286,0.4948205251746534,0.10909090908061825,middle,1
T7,M3,323,78,1830,M3T7R323C1830VB78.h5,78.14285714285714,0.4967477716212927,0.10909090908061825,middle,1
T7,M3,324,78,1834,M3T7R324C1834VB78.h5,78.28571428571429,0.49771139484461246,0.12727272726071884,middle,1
T7,M3,325,78,1838,M3T7R325C1838VB78.h5,78.42857142857143,0.49867501806793213,0.1454545454408226,middle,1
T7,M3,326,79,1842,M3T7R326C1842VB79.h5,78.71428571428571,0.5006022645145713,0.14545454544082573,middle,1
T7,M3,327,79,1863,M3T7R327C1863VB79.h5,79.0,0.5025295109612108,0.16363636362092424,middle,1
T7,M3,328,79,1867,M3T7R328C1867VB79.h5,79.28571428571429,0.5044567574078502,0.16363636362092424,middle,1
T7,M3,329,80,1871,M3T7R329C1871VB80.h5,79.57142857142857,0.5063840038544895,0.14545454544082573,middle,1
T7,M3,330,80,1875,M3T7R330C1875VB80.h5,79.71428571428571,0.5073476270778091,0.12727272726072095,middle,1
T7,M3,331,80,1879,M3T7R331C1879VB80.h5,79.85714285714286,0.5083112503011289,0.10909090908061615,middle,1
T7,M3,332,80,1883,M3T7R332C1883VB80.h5,80.0,0.5092748735244486,0.09090909090051556,middle,1
T7,M3,333,80,1886,M3T7R333C1886VB80.h5,80.14285714285714,0.5102384967477682,0.09090909090051556,middle,1
T7,M3,334,80,1890,M3T7R334C1890VB80.h5,80.28571428571429,0.5112021199710879,0.09090909090051347,middle,1
T7,M3,335,80,1894,M3T7R335C1894VB80.h5,80.42857142857143,0.5121657431944076,0.09090909090051347,middle,1
T7,M3,336,81,1898,M3T7R336C1898VB81.h5,80.57142857142857,0.5131293664177272,0.10909090908061615,middle,1
T7,M3,337,81,1902,M3T7R337C1902VB81.h5,80.71428571428571,0.5140929896410469,0.12727272726072095,middle,1
T7,M3,338,81,1906,M3T7R338C1906VB81.h5,81.0,0.5160202360876862,0.12727272726072095,middle,1
T7,M3,339,81,1909,M3T7R339C1909VB81.h5,81.28571428571429,0.5179474825343257,0.12727272726072095,middle,1
T7,M3,340,81,1913,M3T7R340C1913VB81.h5,81.42857142857143,0.5189111057576453,0.12727272726071884,middle,1
T7,M3,341,82,1933,M3T7R341C1933VB82.h5,81.57142857142857,0.519874728980965,0.12727272726072095,middle,1
T7,M3,342,82,1937,M3T7R342C1937VB82.h5,81.71428571428571,0.5208383522042845,0.12727272726072095,middle,1
T7,M3,343,82,1941,M3T7R343C1941VB82.h5,82.0,0.522765598650924,0.12727272726071884,middle,1
T7,M3,344,82,1945,M3T7R344C1945VB82.h5,82.28571428571429,0.5246928450975634,0.14545454544082154,middle,1
T7,M3,345,82,1949,M3T7R345C1949VB82.h5,82.42857142857143,0.525656468320883,0.16363636362092843,late,2
T7,M3,346,83,1952,M3T7R346C1952VB83.h5,82.71428571428571,0.5275837147675223,0.16363636362092632,late,2
T7,M3,347,83,1956,M3T7R347C1956VB83.h5,83.0,0.5295109612141617,0.16363636362092424,middle,1
T7,M3,348,83,1960,M3T7R348C1960VB83.h5,83.28571428571429,0.5314382076608011,0.16363636362092632,late,2
T7,M3,349,84,1983,M3T7R349C1983VB84.h5,83.57142857142857,0.5333654541074404,0.14545454544082365,middle,1
T7,M3,350,84,1987,M3T7R350C1987VB84.h5,83.71428571428571,0.5343290773307601,0.14545454544082154,middle,1
T7,M3,351,84,1991,M3T7R351C1991VB84.h5,83.85714285714286,0.5352927005540797,0.12727272726072095,middle,1
T7,M3,352,84,1995,M3T7R352C1995VB84.h5,84.14285714285714,0.5372199470007191,0.10909090908061825,middle,1
T7,M3,353,84,1998,M3T7R353C1998VB84.h5,84.28571428571429,0.5381835702240388,0.12727272726071884,middle,1
T7,M3,354,84,2002,M3T7R354C2002VB84.h5,84.42857142857143,0.5391471934473585,0.14545454544082365,middle,1
T7,M3,355,85,2006,M3T7R355C2006VB85.h5,84.71428571428571,0.5410744398939977,0.14545454544082573,middle,1
T7,M3,356,85,2028,M3T7R356C2028VB85.h5,85.0,0.5430016863406372,0.16363636362092424,middle,1
T7,M3,357,85,2031,M3T7R357C2031VB85.h5,85.28571428571429,0.5449289327872766,0.16363636362092424,middle,1
T7,M3,358,86,2035,M3T7R358C2035VB86.h5,85.57142857142857,0.5468561792339158,0.14545454544082573,middle,1
T7,M3,359,86,2039,M3T7R359C2039VB86.h5,85.71428571428571,0.5478198024572355,0.12727272726072095,middle,1
T7,M3,360,86,2043,M3T7R360C2043VB86.h5,85.85714285714286,0.5487834256805553,0.10909090908061406,middle,1
T7,M3,361,86,2047,M3T7R361C2047VB86.h5,86.0,0.5497470489038749,0.09090909090051556,middle,1
T7,M3,362,86,2051,M3T7R362C2051VB86.h5,86.14285714285714,0.5507106721271945,0.09090909090051556,middle,1
T7,M3,363,86,2055,M3T7R363C2055VB86.h5,86.28571428571429,0.5516742953505143,0.09090909090051347,middle,1
T7,M3,364,86,2058,M3T7R364C2058VB86.h5,86.42857142857143,0.5526379185738339,0.09090909090051347,middle,1
T7,M3,365,87,2062,M3T7R365C2062VB87.h5,86.57142857142857,0.5536015417971536,0.10909090908061825,middle,1
T7,M3,366,87,2066,M3T7R366C2066VB87.h5,86.71428571428571,0.5545651650204733,0.12727272726072095,middle,1
T7,M3,367,87,2070,M3T7R367C2070VB87.h5,87.0,0.5564924114671126,0.12727272726072095,middle,1
T7,M3,368,87,2074,M3T7R368C2074VB87.h5,87.28571428571429,0.558419657913752,0.12727272726072095,middle,1
T7,M3,369,87,2078,M3T7R369C2078VB87.h5,87.42857142857143,0.5593832811370717,0.12727272726071884,middle,1
T7,M3,370,88,2098,M3T7R370C2098VB88.h5,87.57142857142857,0.5603469043603914,0.12727272726072095,middle,1
T7,M3,371,88,2101,M3T7R371C2101VB88.h5,87.71428571428571,0.5613105275837109,0.12727272726072095,middle,1
T7,M3,372,88,2105,M3T7R372C2105VB88.h5,88.0,0.5632377740303504,0.12727272726071884,middle,1
T7,M3,373,88,2109,M3T7R373C2109VB88.h5,88.28571428571429,0.5651650204769898,0.14545454544082154,middle,1
T7,M3,374,88,2113,M3T7R374C2113VB88.h5,88.42857142857143,0.5661286437003094,0.16363636362092843,late,2
T7,M3,375,89,2117,M3T7R375C2117VB89.h5,88.71428571428571,0.5680558901469487,0.16363636362092632,late,2
T7,M3,376,89,2121,M3T7R376C2121VB89.h5,89.0,0.5699831365935881,0.16363636362092424,middle,1
T7,M3,377,89,2124,M3T7R377C2124VB89.h5,89.28571428571429,0.5719103830402275,0.16363636362092632,late,2
T7,M3,378,90,2147,M3T7R378C2147VB90.h5,89.57142857142857,0.5738376294868668,0.14545454544082365,middle,1
T7,M3,379,90,2151,M3T7R379C2151VB90.h5,89.71428571428571,0.5748012527101864,0.12727272726071884,middle,1
T7,M3,380,90,2155,M3T7R380C2155VB90.h5,89.85714285714286,0.5757648759335061,0.10909090908061615,middle,1
T7,M3,381,90,2159,M3T7R381C2159VB90.h5,90.0,0.5767284991568258,0.09090909090051556,middle,1
T7,M3,382,90,2163,M3T7R382C2163VB90.h5,90.14285714285714,0.5776921223801454,0.09090909090051556,middle,1
T7,M3,383,90,2167,M3T7R383C2167VB90.h5,90.28571428571429,0.5786557456034652,0.09090909090051556,middle,1
T7,M3,384,90,2170,M3T7R384C2170VB90.h5,90.42857142857143,0.5796193688267849,0.09090909090051347,middle,1
T7,M3,385,91,2192,M3T7R385C2192VB91.h5,90.57142857142857,0.5805829920501046,0.09090909090051556,middle,1
T7,M3,386,91,2196,M3T7R386C2196VB91.h5,90.71428571428571,0.5815466152734241,0.10909090908061615,middle,1
T7,M3,387,91,2200,M3T7R387C2200VB91.h5,90.85714285714286,0.5825102384967439,0.10909090908061615,middle,1
T7,M3,388,91,2204,M3T7R388C2204VB91.h5,91.14285714285714,0.5844374849433832,0.10909090908061615,middle,1
T7,M3,389,91,2207,M3T7R389C2207VB91.h5,91.28571428571429,0.5854011081667029,0.10909090908061825,middle,1
T7,M3,390,91,2211,M3T7R390C2211VB91.h5,91.42857142857143,0.5863647313900225,0.10909090908061615,middle,1
T7,M3,391,92,2215,M3T7R391C2215VB92.h5,91.57142857142857,0.5873283546133422,0.09090909090051556,middle,1
T7,M3,392,92,2219,M3T7R392C2219VB92.h5,91.71428571428571,0.5882919778366619,0.09090909090051556,middle,1
