Setting,Task,Train_conditions,Test_condition,condition,run_id,true_stage,pred_stage,p_E,p_M,p_L,q_hat
Single-source,S5_C6_to_C1,C6,C1,C1,149,middle,middle,0.161718493175856,0.7853598758423206,0.05292163098082344,0.3276612162590027
Single-source,S5_C6_to_C1,C6,C1,C1,150,middle,middle,0.16091886338531722,0.7865066492323466,0.05257448738133626,0.327116996049881
Single-source,S5_C6_to_C1,C6,C1,C1,151,middle,middle,0.16288733450551238,0.7840558674125149,0.0530567980809728,0.3278016448020935
Single-source,S5_C6_to_C1,C6,C1,C1,152,middle,middle,0.15953377768747745,0.7879216108704832,0.052544611441039356,0.3288983404636383
Single-source,S5_C6_to_C1,C6,C1,C1,153,middle,middle,0.15624503968335285,0.7915697056799397,0.0521852546357075,0.32871198654174805
Single-source,S5_C6_to_C1,C6,C1,C1,154,middle,middle,0.15396712979488136,0.7939680901099653,0.0520647800941533,0.32926177978515625
Single-source,S5_C6_to_C1,C6,C1,C1,155,middle,middle,0.15350003263272285,0.7942464564187635,0.05225351094751376,0.3295510709285736
Single-source,S5_C6_to_C1,C6,C1,C1,156,middle,middle,0.1526007339173076,0.795153265086826,0.05224600099486634,0.3299442231655121
Single-source,S5_C6_to_C1,C6,C1,C1,157,middle,middle,0.14931940373339328,0.7990856047100211,0.05159499155558566,0.3284974992275238
Single-source,S5_C6_to_C1,C6,C1,C1,158,middle,middle,0.1476274849504109,0.801198529183889,0.05117398586470022,0.32745593786239624
Single-source,S5_C6_to_C1,C6,C1,C1,159,middle,middle,0.14431093986856752,0.805673623262928,0.05001543686750442,0.3254048228263855
Single-source,S5_C6_to_C1,C6,C1,C1,160,middle,middle,0.14346597410486606,0.8069600670830511,0.049573958811082904,0.3251190483570099
Single-source,S5_C6_to_C1,C6,C1,C1,161,middle,middle,0.14468612850151918,0.8060513753595174,0.04926249613796338,0.3229713439941406
Single-source,S5_C6_to_C1,C6,C1,C1,162,middle,middle,0.1408783409731712,0.8108291000703621,0.04829255895546675,0.32136955857276917
Single-source,S5_C6_to_C1,C6,C1,C1,163,middle,middle,0.14005739201384065,0.8120334484280716,0.04790915955708775,0.3181683421134949
Single-source,S5_C6_to_C1,C6,C1,C1,164,middle,middle,0.13797005239594778,0.8143885160571014,0.04764143154595087,0.31744420528411865
Single-source,S5_C6_to_C1,C6,C1,C1,165,middle,middle,0.13765727318756732,0.8150480070062622,0.04729471980517039,0.3156604468822479
Single-source,S5_C6_to_C1,C6,C1,C1,166,middle,middle,0.13658278659728632,0.8162370500247924,0.047180163376921255,0.3168433904647827
Single-source,S5_C6_to_C1,C6,C1,C1,167,middle,middle,0.1355040146897729,0.8174083268051737,0.04708765850405329,0.3174971342086792
Single-source,S5_C6_to_C1,C6,C1,C1,168,middle,middle,0.13423539955886657,0.8188775003440436,0.0468871000960899,0.3177109360694885
Single-source,S5_C6_to_C1,C6,C1,C1,169,middle,middle,0.13457315901773215,0.8184561258887741,0.04697071509249375,0.3191080689430237
Single-source,S5_C6_to_C1,C6,C1,C1,170,middle,middle,0.13539758907354058,0.8178368439131034,0.04676556701235598,0.3173905909061432
Single-source,S5_C6_to_C1,C6,C1,C1,171,middle,middle,0.13542679431799792,0.8179067653486767,0.046666440332325386,0.31615012884140015
Single-source,S5_C6_to_C1,C6,C1,C1,172,middle,middle,0.13528034868778469,0.8182023495014462,0.04651730180976921,0.3160924017429352
Single-source,S5_C6_to_C1,C6,C1,C1,173,middle,middle,0.13608576132380007,0.8173886849159473,0.046525553759252644,0.3154541254043579
Single-source,S5_C6_to_C1,C6,C1,C1,174,middle,middle,0.1358266051941653,0.8177393277331114,0.04643406707172336,0.31613799929618835
Single-source,S5_C6_to_C1,C6,C1,C1,175,middle,middle,0.13720090017064682,0.8164211827323983,0.046377917095954915,0.3171244263648987
Single-source,S5_C6_to_C1,C6,C1,C1,176,middle,middle,0.1373347478672151,0.8163370247948978,0.046328227336887046,0.31765371561050415
Single-source,S5_C6_to_C1,C6,C1,C1,177,middle,middle,0.13746144791709577,0.8162723201881497,0.04626623189375455,0.3183538615703583
Single-source,S5_C6_to_C1,C6,C1,C1,178,middle,middle,0.13716745257751242,0.8166425103990643,0.04619003702242325,0.3165851831436157
Single-source,S5_C6_to_C1,C6,C1,C1,179,middle,middle,0.13718356205499602,0.8164825336521935,0.04633390429181061,0.3174380958080292
Single-source,S5_C6_to_C1,C6,C1,C1,180,middle,middle,0.13710622824003027,0.816633361486095,0.046260410272874766,0.3170449435710907
Single-source,S5_C6_to_C1,C6,C1,C1,181,middle,middle,0.13690716291683896,0.8168387321969022,0.04625410488525876,0.31777456402778625
Single-source,S5_C6_to_C1,C6,C1,C1,182,middle,middle,0.13617919915160087,0.8175963889828944,0.04622441186450476,0.31916388869285583
Single-source,S5_C6_to_C1,C6,C1,C1,183,middle,middle,0.13662341711085896,0.8171539752330657,0.046222607655075444,0.3191607594490051
Single-source,S5_C6_to_C1,C6,C1,C1,184,middle,middle,0.1359606342019297,0.8178685118330664,0.046170853964003854,0.31978654861450195
Single-source,S5_C6_to_C1,C6,C1,C1,185,middle,middle,0.13533612917606805,0.8184823905973958,0.0461814802255362,0.31896868348121643
Single-source,S5_C6_to_C1,C6,C1,C1,186,middle,middle,0.1352608881171359,0.8185015199533271,0.04623759192853704,0.3193517029285431
Single-source,S5_C6_to_C1,C6,C1,C1,187,middle,middle,0.1350564812834834,0.8187345891500326,0.046208929565483926,0.31834712624549866
Single-source,S5_C6_to_C1,C6,C1,C1,188,middle,middle,0.135020949878257,0.8188714933243072,0.04610755679643593,0.3173922300338745
Single-source,S5_C6_to_C1,C6,C1,C1,189,middle,middle,0.13495625930730393,0.818882774087202,0.046160966604494175,0.31934213638305664
Single-source,S5_C6_to_C1,C6,C1,C1,190,middle,middle,0.13497014070934585,0.8189785612403411,0.04605129804931308,0.31780901551246643
Single-source,S5_C6_to_C1,C6,C1,C1,191,middle,middle,0.13419541708878435,0.8198738666115009,0.04593071629871488,0.31737568974494934
Single-source,S5_C6_to_C1,C6,C1,C1,192,middle,middle,0.13445827819591155,0.8196060555573995,0.04593566624568898,0.31680628657341003
Single-source,S5_C6_to_C1,C6,C1,C1,193,middle,middle,0.1337256057030662,0.8204319192740654,0.04584247502186835,0.31420406699180603
Single-source,S5_C6_to_C1,C6,C1,C1,194,middle,middle,0.13130296239592906,0.8229406758617938,0.0457563617412772,0.31686991453170776
Single-source,S5_C6_to_C1,C6,C1,C1,195,middle,middle,0.1313353844929845,0.8227453900070573,0.045919225498958195,0.31822383403778076
Single-source,S5_C6_to_C1,C6,C1,C1,196,middle,middle,0.13087926902957464,0.8233958136498756,0.045724917319549765,0.31828898191452026
Single-source,S5_C6_to_C1,C6,C1,C1,197,middle,middle,0.1303430540638202,0.8236244364378612,0.046032509497318644,0.31772580742836
Single-source,S5_C6_to_C1,C6,C1,C1,198,middle,middle,0.12913317259633403,0.8246951846289047,0.04617164277376124,0.3182540535926819
Single-source,S5_C6_to_C1,C6,C1,C1,199,middle,middle,0.12900251946341348,0.8243578959668928,0.046639584568693826,0.3181232810020447
Single-source,S5_C6_to_C1,C6,C1,C1,200,middle,middle,0.12806721215451705,0.8250599606888663,0.04687282715561663,0.3191218376159668
Single-source,S5_C6_to_C1,C6,C1,C1,201,middle,middle,0.12689694367473436,0.8257339736293621,0.04736908269490348,0.31980881094932556
Single-source,S5_C6_to_C1,C6,C1,C1,202,middle,middle,0.12575423239338943,0.8258964419094681,0.048349325696142545,0.32165518403053284
Single-source,S5_C6_to_C1,C6,C1,C1,203,middle,middle,0.12455667385642936,0.8264665471805664,0.04897677896200416,0.32276955246925354
Single-source,S5_C6_to_C1,C6,C1,C1,204,middle,middle,0.12449026375261943,0.8255854745711341,0.04992426167524655,0.3229290544986725
Single-source,S5_C6_to_C1,C6,C1,C1,205,middle,middle,0.12390928753605863,0.8260230641632087,0.050067648299732724,0.3233884871006012
Single-source,S5_C6_to_C1,C6,C1,C1,206,middle,middle,0.12335342373772615,0.8256675271904536,0.05097904907082038,0.32525375485420227
Single-source,S5_C6_to_C1,C6,C1,C1,207,middle,middle,0.12259799880857836,0.8259467292176248,0.05145527197279681,0.3259735703468323
Single-source,S5_C6_to_C1,C6,C1,C1,208,middle,middle,0.12147556674510757,0.8258737743335437,0.0526506589203488,0.32770034670829773
Single-source,S5_C6_to_C1,C6,C1,C1,209,middle,middle,0.12131023112993268,0.8259355933508332,0.05275417551823409,0.3269399404525757
Single-source,S5_C6_to_C1,C6,C1,C1,210,middle,middle,0.12112581404910155,0.8254243078738832,0.05344987807601525,0.3275463581085205
Single-source,S5_C6_to_C1,C6,C1,C1,211,middle,middle,0.12120319320850306,0.8259487739654426,0.05284803282505439,0.3281322419643402
Single-source,S5_C6_to_C1,C6,C1,C1,212,middle,middle,0.12134491916505774,0.8254241725343924,0.053230908299549906,0.3281903564929962
Single-source,S5_C6_to_C1,C6,C1,C1,213,middle,middle,0.1213085728545408,0.8257210371551351,0.05297038998932406,0.3281099200248718
Single-source,S5_C6_to_C1,C6,C1,C1,214,middle,middle,0.12137327110327172,0.8249772113877202,0.05364951750800811,0.3282490372657776
Single-source,S5_C6_to_C1,C6,C1,C1,215,middle,middle,0.12166463368265264,0.8246793417331418,0.05365602458320549,0.32705560326576233
Single-source,S5_C6_to_C1,C6,C1,C1,216,middle,middle,0.12170309669208418,0.824169715534805,0.054127187772110764,0.3283517360687256
Single-source,S5_C6_to_C1,C6,C1,C1,217,middle,middle,0.1217059230363672,0.8243834894063364,0.053910587556296394,0.3284960985183716
Single-source,S5_C6_to_C1,C6,C1,C1,218,middle,middle,0.12098421341214245,0.8246068769527883,0.05440890963406927,0.3308350443840027
Single-source,S5_C6_to_C1,C6,C1,C1,219,middle,middle,0.12088872795260348,0.8239250098228363,0.05518626222356017,0.3308717906475067
Single-source,S5_C6_to_C1,C6,C1,C1,220,middle,middle,0.11997651575235335,0.8234639180121217,0.056559566234525,0.3326750099658966
Single-source,S5_C6_to_C1,C6,C1,C1,221,middle,middle,0.11910071343955314,0.8233549361949214,0.057544350364525536,0.33452215790748596
Single-source,S5_C6_to_C1,C6,C1,C1,222,middle,middle,0.11646803553451575,0.823282329132176,0.06024963533230819,0.33930090069770813
Single-source,S5_C6_to_C1,C6,C1,C1,223,middle,middle,0.11505708238010087,0.8237784972072336,0.061164420411665504,0.34182271361351013
Single-source,S5_C6_to_C1,C6,C1,C1,224,middle,middle,0.11350883273444637,0.8201758263066745,0.06631534095787915,0.3455086350440979
Single-source,S5_C6_to_C1,C6,C1,C1,225,middle,middle,0.10622386716347723,0.8069845592700747,0.08679157356544802,0.3648262023925781
Single-source,S5_C6_to_C1,C6,C1,C1,226,middle,middle,0.09329328009113214,0.7864447826995719,0.12026193720829609,0.39665716886520386
Single-source,S5_C6_to_C1,C6,C1,C1,227,middle,middle,0.08456248185233632,0.759386966400948,0.1560505517457156,0.4296437203884125
Single-source,S5_C6_to_C1,C6,C1,C1,228,late,middle,0.0791192337373424,0.7139168701285339,0.20696389613312377,0.4663521945476532
Single-source,S5_C6_to_C1,C6,C1,C1,229,late,middle,0.07506145659644844,0.6302482415394778,0.2946903018630738,0.5091231465339661
Single-source,S5_C6_to_C1,C6,C1,C1,230,late,middle,0.0710563372356634,0.5547395510953678,0.3742041116679689,0.5442570447921753
Single-source,S5_C6_to_C1,C6,C1,C1,231,late,middle,0.06918780185997275,0.4987773324936489,0.43203486564537835,0.5654868483543396
Single-source,S5_C6_to_C1,C6,C1,C1,232,late,late,0.06376240420472752,0.4197152962494797,0.5165222995447929,0.5875255465507507
Single-source,S5_C6_to_C1,C6,C1,C1,233,late,late,0.05936491099904316,0.33728088094889164,0.6033542080510652,0.6041573286056519
Single-source,S5_C6_to_C1,C6,C1,C1,234,late,late,0.05669179525211712,0.2634835396291436,0.6798246651177393,0.6140901446342468
Single-source,S5_C6_to_C1,C6,C1,C1,235,late,late,0.05497020991392431,0.21530269658171772,0.7297270935033581,0.6208544373512268
Single-source,S5_C6_to_C1,C6,C1,C1,236,late,late,0.05343685959268993,0.191761216849622,0.7548019235566881,0.62679123878479
Single-source,S5_C6_to_C1,C6,C1,C1,237,late,late,0.05269729381379368,0.18227977526815684,0.7650229309170495,0.6295804381370544
Single-source,S5_C6_to_C1,C6,C1,C1,238,late,late,0.05123216516419489,0.1760489955348837,0.7727188392999214,0.6328780055046082
Single-source,S5_C6_to_C1,C6,C1,C1,239,late,late,0.05039283478947058,0.1729902952093145,0.776616870000215,0.6349744200706482
Single-source,S5_C6_to_C1,C6,C1,C1,240,late,late,0.04930806555221825,0.17009131332865748,0.7806006211181242,0.6370683908462524
Single-source,S5_C6_to_C1,C6,C1,C1,241,late,late,0.049394796913851485,0.1698544447728793,0.7807507583122691,0.637271523475647
Single-source,S5_C6_to_C1,C6,C1,C1,242,late,late,0.04931863920502513,0.16853157558753576,0.7821497852064391,0.6383930444717407
Single-source,S5_C6_to_C1,C6,C1,C1,243,late,late,0.05001643785466794,0.1701771631075944,0.7798063990367377,0.6369506120681763
Single-source,S5_C6_to_C1,C6,C1,C1,244,late,late,0.04975657234264024,0.16973546447762622,0.7805079631787336,0.6370994448661804
Single-source,S5_C6_to_C1,C6,C1,C1,245,late,late,0.05000197356278808,0.16980093111055453,0.7801970953256574,0.637157678604126
Single-source,S5_C6_to_C1,C6,C1,C1,246,late,late,0.04995375996013823,0.16831436088100743,0.7817318791578544,0.6383593678474426
Single-source,S5_C6_to_C1,C6,C1,C1,247,late,late,0.05032244543112376,0.16891122036825149,0.7807663341996248,0.6379749774932861
Single-source,S5_C6_to_C1,C6,C1,C1,248,late,late,0.05089514475079885,0.16890635409179847,0.7801985011564028,0.6378403306007385
Single-source,S5_C6_to_C1,C6,C1,C1,249,late,late,0.0517626187986398,0.16899376219237386,0.7792436190079864,0.6378046274185181
Single-source,S5_C6_to_C1,C6,C1,C1,250,late,late,0.05309802112562475,0.17077315454496123,0.776128824328414,0.6360709071159363
Single-source,S5_C6_to_C1,C6,C1,C1,251,late,late,0.05514217257251903,0.1727619169991429,0.772095910427338,0.6341660022735596
Single-source,S5_C6_to_C1,C6,C1,C1,252,late,late,0.05750935451641998,0.1763448990185711,0.766145746464009,0.6307981014251709
Single-source,S5_C6_to_C1,C6,C1,C1,253,late,late,0.057572411482574186,0.17605960360027562,0.7663679849161502,0.6308404803276062
Single-source,S5_C6_to_C1,C6,C1,C1,254,late,late,0.05726031727299567,0.1759940098491255,0.7667456728768789,0.6312049627304077
Single-source,S5_C6_to_C1,C6,C1,C1,255,late,late,0.05787981110327041,0.1752571021983422,0.7668630866973873,0.6318772435188293
Single-source,S5_C6_to_C1,C6,C1,C1,256,late,late,0.05867168100683247,0.17682502248332066,0.7645032965088469,0.6306345462799072
Single-source,S5_C6_to_C1,C6,C1,C1,257,late,late,0.06514004766834403,0.19305642268115827,0.7418035296494977,0.6153613328933716
Single-source,S5_C6_to_C1,C6,C1,C1,258,late,late,0.07196833046328212,0.21319865894914664,0.7148330105865712,0.5988686084747314
Single-source,S5_C6_to_C1,C6,C1,C1,259,late,late,0.07712242090664688,0.22986138361483244,0.6930161954775207,0.5893523693084717
Single-source,S5_C6_to_C1,C6,C1,C1,260,late,late,0.08429256462279112,0.25222783854053277,0.663479596835676,0.5780404210090637
Single-source,S5_C6_to_C1,C6,C1,C1,261,late,late,0.08738755482509003,0.2807620358130744,0.6318504093608356,0.564136266708374
Single-source,S5_C6_to_C1,C6,C1,C1,262,late,late,0.09202665944764625,0.3049789446623877,0.6029943958889661,0.553230881690979
Single-source,S5_C6_to_C1,C6,C1,C1,263,late,late,0.0926662634654396,0.3324248405312884,0.574908896002272,0.5391281843185425
Single-source,S5_C6_to_C1,C6,C1,C1,264,late,late,0.09445599768836346,0.34917699238340255,0.5563670099272341,0.5302151441574097
Single-source,S5_C6_to_C1,C6,C1,C1,265,late,late,0.09857961265413467,0.3705425777983258,0.5308778095465396,0.5222811698913574
Single-source,S5_C6_to_C1,C6,C1,C1,266,late,late,0.10005261675876105,0.35981822954736575,0.5401291536928732,0.5291976928710938
Single-source,S5_C6_to_C1,C6,C1,C1,267,late,late,0.10031794872342474,0.35498433684470276,0.5446977144308726,0.5342890024185181
Single-source,S5_C6_to_C1,C6,C1,C1,268,late,late,0.10073948129490912,0.3520204847828937,0.5472400339211971,0.537131130695343
Single-source,S5_C6_to_C1,C6,C1,C1,269,late,late,0.10203319617190298,0.33229514449255465,0.5656716593345423,0.5477378964424133
Single-source,S5_C6_to_C1,C6,C1,C1,270,late,late,0.09701885879850224,0.2896297624338665,0.6133513787666313,0.569104790687561
Single-source,S5_C6_to_C1,C6,C1,C1,271,late,late,0.09251133972149318,0.26245605541348827,0.6450326048640186,0.5810947418212891
Single-source,S5_C6_to_C1,C6,C1,C1,272,late,late,0.08495750690805554,0.2369517013406486,0.6780907917502959,0.5918569564819336
Single-source,S5_C6_to_C1,C6,C1,C1,273,late,late,0.0791682264363318,0.21870278127196863,0.7021289922906996,0.6013184785842896
Single-source,S5_C6_to_C1,C6,C1,C1,274,late,late,0.07319777504372273,0.20688008126799773,0.7199221436872796,0.6094517707824707
Single-source,S5_C6_to_C1,C6,C1,C1,275,late,late,0.06963592175750179,0.1980428739413001,0.7323212043001981,0.616389811038971
Single-source,S5_C6_to_C1,C6,C1,C1,276,late,late,0.06603632969205532,0.1907450098706608,0.7432186604362839,0.62278151512146
Single-source,S5_C6_to_C1,C6,C1,C1,277,late,late,0.0637890461188637,0.18609158583335084,0.7501193680467855,0.6270405054092407
Single-source,S5_C6_to_C1,C6,C1,C1,278,late,late,0.060621206637317314,0.18188994693676527,0.7574888464249175,0.6306237578392029
Single-source,S5_C6_to_C1,C6,C1,C1,279,late,late,0.05842396539228236,0.17735160393961963,0.7642244306670981,0.6341742873191833
Single-source,S5_C6_to_C1,C6,C1,C1,280,late,late,0.05625252522500681,0.17384306539828664,0.7699044093757066,0.6369836926460266
Single-source,S5_C6_to_C1,C6,C1,C1,281,late,late,0.05546497318193569,0.17089973524653915,0.7736352915705251,0.639359712600708
Single-source,S5_C6_to_C1,C6,C1,C1,282,late,late,0.05470918900530381,0.16974372864905357,0.7755470823446426,0.6402668952941895
Single-source,S5_C6_to_C1,C6,C1,C1,283,late,late,0.0542147475546637,0.1677467114349003,0.778038541009436,0.6419528126716614
Single-source,S5_C6_to_C1,C6,C1,C1,284,late,late,0.05345720477777372,0.16652740229781038,0.7800153929234159,0.6427095532417297
Single-source,S5_C6_to_C1,C6,C1,C1,285,late,late,0.05297004125388954,0.1652842186839146,0.7817457400611959,0.6435307860374451
Single-source,S5_C6_to_C1,C6,C1,C1,286,late,late,0.05082735025379525,0.1635499822616449,0.7856226674835598,0.644586980342865
Single-source,S5_C6_to_C1,C6,C1,C1,287,late,late,0.049484423914638816,0.16236679927915607,0.7881487768052051,0.6452969908714294
Single-source,S5_C6_to_C1,C6,C1,C1,288,late,late,0.048314667242308686,0.16152824335517965,0.7901570894015116,0.6457327604293823
Single-source,S5_C6_to_C1,C6,C1,C1,289,late,late,0.04692172639960174,0.1606418910431519,0.7924363825562464,0.6459203362464905
Single-source,S5_C6_to_C1,C6,C1,C1,290,late,late,0.04561095843674267,0.16041221749539628,0.7939768240668611,0.645078182220459
Single-source,S5_C6_to_C1,C6,C1,C1,291,late,late,0.044599471601577,0.15935908599837495,0.7960414423990481,0.6457776427268982
Single-source,S5_C6_to_C1,C6,C1,C1,292,late,late,0.043846551940533156,0.15840831204187258,0.7977451360165942,0.6464430689811707
Single-source,S5_C6_to_C1,C6,C1,C1,293,late,late,0.043244944647654875,0.1578077495286064,0.7989473058227388,0.6469268798828125
Single-source,S5_C6_to_C1,C6,C1,C1,294,late,late,0.04281938861221496,0.15725065438077881,0.7999299570060063,0.647332489490509
Single-source,S5_C6_to_C1,C6,C1,C1,295,late,late,0.04248388769284801,0.15655972788636704,0.8009563844197849,0.6480363011360168
Single-source,S5_C6_to_C1,C6,C1,C1,296,late,late,0.04233744165059418,0.15602769477064352,0.8016348635777624,0.6483527421951294
Single-source,S5_C6_to_C1,C6,C1,C1,297,late,late,0.042241388302919736,0.1553882492400319,0.8023703624560484,0.6489537358283997
Single-source,S5_C6_to_C1,C6,C1,C1,298,late,late,0.04229465818297477,0.15483436081019394,0.8028709810058313,0.649682343006134
Single-source,S5_C6_to_C1,C6,C1,C1,299,late,late,0.04241900822422569,0.15455668779834786,0.8030243039764265,0.6500852108001709
Single-source,S5_C6_to_C1,C6,C1,C1,300,late,late,0.04263085159972366,0.1542541031213006,0.8031150452779758,0.6506406664848328
Single-source,S5_C6_to_C1,C6,C1,C1,301,late,late,0.04307372238072396,0.15363418836887321,0.8032920892494029,0.6517615914344788
Single-source,S5_C6_to_C1,C6,C1,C1,302,late,late,0.04339974791475806,0.15365426064171964,0.8029459914425224,0.6520068049430847
Single-source,S5_C6_to_C1,C6,C1,C1,303,late,late,0.04371821262073828,0.15342961293710708,0.8028521744411548,0.6524983644485474
Single-source,S5_C6_to_C1,C6,C1,C1,304,late,late,0.04459119110008791,0.15358759919297388,0.8018212097059383,0.6527363061904907
Single-source,S5_C6_to_C1,C6,C1,C1,305,late,late,0.04609894600099997,0.1548971841261129,0.7990038698718872,0.6515867114067078
Single-source,S5_C6_to_C1,C6,C1,C1,306,late,late,0.04631558206659871,0.1548124869063284,0.7988719310260729,0.6519787907600403
Single-source,S5_C6_to_C1,C6,C1,C1,307,late,late,0.047299311161833175,0.1557594344345665,0.7969412544026004,0.6512963175773621
Single-source,S5_C6_to_C1,C6,C1,C1,308,late,late,0.048454442661624526,0.15615076794899965,0.7953947893883758,0.6511971354484558
Single-source,S5_C6_to_C1,C6,C1,C1,309,late,late,0.05121107455546088,0.15897796214266294,0.7898109633008762,0.6486227512359619
Single-source,S5_C6_to_C1,C6,C1,C1,310,late,late,0.05056350944585265,0.15826040894439838,0.791176081608749,0.649398922920227
Single-source,S5_C6_to_C1,C6,C1,C1,311,late,late,0.051251506966547865,0.1591228135840128,0.7896256794484394,0.6492475271224976
Single-source,S5_C6_to_C1,C6,C1,C1,312,late,late,0.050688022830447696,0.15797487522075734,0.7913371019477949,0.6502613425254822
Single-source,S5_C6_to_C1,C6,C1,C1,313,late,late,0.050658744961985185,0.1581116488606838,0.791229606176331,0.6502878665924072
Single-source,S5_C6_to_C1,C6,C1,C1,314,late,late,0.04818480029969721,0.15697920758637568,0.7948359921129271,0.650473952293396
Single-source,S5_C6_to_C1,C6,C1,C1,315,late,late,0.049068473525920656,0.16029589785332177,0.7906356286197577,0.6465574502944946
Single-source,S6_C6_to_C4,C6,C4,C4,12,early,early,0.719600003301277,0.20870526932172587,0.07169472737599712,0.37516501545906067
Single-source,S6_C6_to_C4,C6,C4,C4,13,early,early,0.7169680068242186,0.20954946110939957,0.07348253206538184,0.3794496953487396
Single-source,S6_C6_to_C4,C6,C4,C4,14,early,early,0.7188471757187013,0.2088071912832971,0.07234563299700165,0.3789839446544647
Single-source,S6_C6_to_C4,C6,C4,C4,15,early,early,0.716761031012747,0.20891507465486803,0.07432389433138496,0.38006722927093506
Single-source,S6_C6_to_C4,C6,C4,C4,16,early,early,0.7166067582329553,0.20887347173626072,0.07451977002978401,0.38050493597984314
Single-source,S6_C6_to_C4,C6,C4,C4,17,early,early,0.7134603119119146,0.20950471654623315,0.07703497154085236,0.3821868598461151
Single-source,S6_C6_to_C4,C6,C4,C4,18,early,early,0.7147183237337428,0.20952387909976955,0.07575779716548783,0.38219648599624634
Single-source,S6_C6_to_C4,C6,C4,C4,19,early,early,0.713061170470977,0.20987903804426034,0.07705979148376271,0.38240858912467957
Single-source,S6_C6_to_C4,C6,C4,C4,20,early,early,0.7125630704992882,0.20970165690862488,0.07773527259108683,0.3822663724422455
Single-source,S6_C6_to_C4,C6,C4,C4,21,early,early,0.7146853360527177,0.20787066892358866,0.07744399502269374,0.37853968143463135
Single-source,S6_C6_to_C4,C6,C4,C4,22,early,early,0.7165144083264339,0.2067145519527866,0.07677103971977951,0.3762863874435425
Single-source,S6_C6_to_C4,C6,C4,C4,23,early,early,0.7184516391342529,0.20515349088496812,0.07639486997977901,0.3737795650959015
Single-source,S6_C6_to_C4,C6,C4,C4,24,early,early,0.7209333855283616,0.2036497364661642,0.07541687800447429,0.3715827465057373
Single-source,S6_C6_to_C4,C6,C4,C4,25,early,early,0.7231410106559497,0.20340010647270285,0.0734588828703474,0.3706318140029907
Single-source,S6_C6_to_C4,C6,C4,C4,26,early,early,0.7247827596508133,0.20253244144185528,0.07268479890633153,0.36957600712776184
Single-source,S6_C6_to_C4,C6,C4,C4,27,early,early,0.7249326022969822,0.20295446449694965,0.07211293320506812,0.3701167404651642
Single-source,S6_C6_to_C4,C6,C4,C4,28,early,early,0.7251111286619633,0.20290106251652845,0.0719878088205083,0.36999598145484924
Single-source,S6_C6_to_C4,C6,C4,C4,29,early,early,0.7256496309900207,0.20272890761911397,0.07162146138986528,0.3697341978549957
Single-source,S6_C6_to_C4,C6,C4,C4,30,early,early,0.726507770130708,0.2023291070177112,0.07116312285058084,0.36912423372268677
Single-source,S6_C6_to_C4,C6,C4,C4,31,early,early,0.7270965949238684,0.2024106847706506,0.070492720304481,0.36862626671791077
Single-source,S6_C6_to_C4,C6,C4,C4,32,early,early,0.7273714884333469,0.20305720716036701,0.06957130440528618,0.3683169484138489
Single-source,S6_C6_to_C4,C6,C4,C4,33,early,early,0.7245425780366748,0.20498284255004187,0.0704745794122833,0.3717467486858368
Single-source,S6_C6_to_C4,C6,C4,C4,34,early,early,0.7236722230174261,0.20611594645785733,0.07021183052371661,0.3727204203605652
Single-source,S6_C6_to_C4,C6,C4,C4,35,early,early,0.7220577843627349,0.20703656944703466,0.07090564618923034,0.37395644187927246
Single-source,S6_C6_to_C4,C6,C4,C4,36,early,early,0.7209554291059478,0.20772775834784984,0.07131681254520242,0.375221312046051
Single-source,S6_C6_to_C4,C6,C4,C4,37,early,early,0.7189130273395354,0.2081218611624166,0.07296511149704797,0.3766402304172516
Single-source,S6_C6_to_C4,C6,C4,C4,38,early,early,0.7187092827919782,0.20841102637501208,0.07287969083200974,0.3769516348838806
Single-source,S6_C6_to_C4,C6,C4,C4,39,early,early,0.7174217966055604,0.20895254114576528,0.07362566224767442,0.3779480457305908
Single-source,S6_C6_to_C4,C6,C4,C4,40,early,early,0.7167849070330327,0.2095519184909936,0.07366317447497371,0.37850111722946167
Single-source,S6_C6_to_C4,C6,C4,C4,41,early,early,0.7142124729671588,0.21076666447875847,0.0750208625530827,0.38001522421836853
Single-source,S6_C6_to_C4,C6,C4,C4,42,early,early,0.7133153478586229,0.2114840109141456,0.07520064122623146,0.38094061613082886
Single-source,S6_C6_to_C4,C6,C4,C4,43,early,early,0.7129367451385688,0.21149015910395177,0.07557309575647941,0.3805319666862488
Single-source,S6_C6_to_C4,C6,C4,C4,44,early,early,0.7133496293707143,0.21152932267539026,0.07512104795289536,0.3806520402431488
Single-source,S6_C6_to_C4,C6,C4,C4,45,early,early,0.7144942222684549,0.21101609053042705,0.07448968720011788,0.37990331649780273
Single-source,S6_C6_to_C4,C6,C4,C4,46,early,early,0.7150981639653191,0.21142535118548494,0.07347648484819606,0.3796026408672333
Single-source,S6_C6_to_C4,C6,C4,C4,47,early,early,0.7156286790539345,0.21135383760773754,0.07301748333732806,0.37898311018943787
Single-source,S6_C6_to_C4,C6,C4,C4,48,early,early,0.7153570639539495,0.21176057234289372,0.07288236370215684,0.3789641559123993
Single-source,S6_C6_to_C4,C6,C4,C4,49,early,early,0.7146186809919368,0.21182755996757463,0.07355375903948866,0.37964022159576416
Single-source,S6_C6_to_C4,C6,C4,C4,50,early,early,0.7143606412322911,0.21246754999563355,0.0731718087710753,0.38002294301986694
