source_path,destination_path,type,size_bytes,sha256,reason,status
experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\DONE.flag,,flag,20,5ca8c27cfaaf1510f1236db90fb2ab651d7418d76e927b880c2accfc6b2c862d,Mendeley 数据集审计/复现全流程 / 扩展名不在复制白名单，仅manifest,manifest_only
experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\feature_selection.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\feature_selection.csv,csv,132912,15afd95ec840c66c5dce64049bc78720321bcf0b6c96237d2b6c77a0a142f22e,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\fusion_params.json,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\fusion_params.json,json,152,61cfe18f748bac24e677e150463b9228da47052c242705170544798f61a777fc,Mendeley 数据集审计/复现全流程 / 配置,copied
experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\fusion_param_ranking.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\fusion_param_ranking.csv,csv,344189,0a6c7985332c7b42f057156e2ee8a1e2c21c3861b6e69f94e20d6ee842aed51e,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\gmm_fine_state_mapping.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\gmm_fine_state_mapping.csv,csv,206,3b7ef24331ad0adc9fbbc8f64f9b2b4a11720d9750393c3bc31146f538acbbb4,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\metrics.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\metrics.csv,csv,6300,b73f193f171853b7c1df50189d9aeacef49f1dcf5d2efe4b3a31061b1d00e61d,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\metrics.json,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\metrics.json,json,15384,149dd7923334618e7a67eb0ca146792dd0029b06ae1fb522a9536b4700c8b0c7,Mendeley 数据集审计/复现全流程 / 配置,copied
experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\predictions_test_B1.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\predictions_test_B1.csv,csv,124293,d9263cf3a20caec0fe71837b28f982efa493aba2e0cc3295f2d4666df3e59255,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\predictions_test_B10.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\predictions_test_B10.csv,csv,165669,75c4ee50c48068409efa341d1722c13019431be20ba6422143ac10f6f1c3ae27,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\predictions_test_B11B12.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\predictions_test_B11B12.csv,csv,2012559,cf7405e565ca848d90a6e0e6c1c950bf62365c1a72b802471aa5c0bc7a5b709b,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\predictions_test_B2.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\predictions_test_B2.csv,csv,124293,325eeab08fcbb135df00871866e75f68b721f1007fefdb0009e6b36e751f3283,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\predictions_test_B3.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\predictions_test_B3.csv,csv,180152,42da910a4f39f783c31c644ca14b3829612cb75925566a8902406558a9dffd21,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\predictions_test_B4.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\predictions_test_B4.csv,csv,207810,03cd558119972493d9e76d86dbba47de858b95712f79cfcdb322293af2fef9cc,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\predictions_test_B5.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\predictions_test_B5.csv,csv,135835,f63c93cce5af075c5bc990806628b0e28321eb7f0b162989b71764c255ed8ab1,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\predictions_test_B6.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\predictions_test_B6.csv,csv,163534,a3c85e04ac571d52f31cc1ed0a2b7441ed16333a861af3f464e079e4764164bc,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\predictions_test_B7.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\predictions_test_B7.csv,csv,164330,14525b89733d9f382255be2b3d7569db96d5cd8c77b237a844c0717c50c72f76,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\predictions_test_B8.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\predictions_test_B8.csv,csv,164575,813f950396b464ff9a889fa37314a2bfc24ce06dbe56e7f3ec53507948db4a78,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\predictions_test_B9.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\predictions_test_B9.csv,csv,165086,737d1beba4030354f979aebe5f1f5bd21198485806e61638d6277f5187db7f5e,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\predictions_val_B11B12.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\predictions_val_B11B12.csv,csv,1016997,f519d066e210061233b055c1fdea6de7cc2669fe2ebb9cf68657f83f9c24c1d3,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\representation_embeddings.parquet,,parquet,440645,df6343fabbbcce91a9712c52317a5fc98b6e17225ac42ed20da870432c91078b,Mendeley 数据集审计/复现全流程 / 扩展名不在复制白名单，仅manifest,manifest_only
experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\split_diagnostics.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\split_diagnostics.csv,csv,387,38a4f013ac6662044c12ebc82d51a6443c2ae4c65dc38d05183fe2405f49d4f4,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\training_history.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D1-M\seed82\training_history.csv,csv,2761,36d0a9a955e408c40a6a9149c1ef584158559b2328582592d4fd4a3782be858c,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\b11_backbone.pth,,pth,345368,541787aee79691fe2fd74a02b71a191277601b7f333c67275be8d086673c8f32,Mendeley 数据集审计/复现全流程 / checkpoint或压缩包/文档二进制，仅manifest,manifest_only
experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\config.json,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\config.json,json,4099,c7c73f76973d8c9d921711c9f798744982dd2682dd38b9813f81478cc000bc67,Mendeley 数据集审计/复现全流程 / 配置,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\DONE.flag,,flag,20,0a0676bb7fe536ab6483d0244e0add394c3c777a4c58dbc948abb3ccec19972b,Mendeley 数据集审计/复现全流程 / 扩展名不在复制白名单，仅manifest,manifest_only
experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\feature_selection.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\feature_selection.csv,csv,132373,17ef201443a592532af1b09f8e3b4ad290766977bdc9b7320abb4e2402c57de8,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\fusion_params.json,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\fusion_params.json,json,153,528c20d12728057f4b70160916e488179abaf876e3e1b57a6b8418c98a4b7f1d,Mendeley 数据集审计/复现全流程 / 配置,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\fusion_param_ranking.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\fusion_param_ranking.csv,csv,352019,274205c3d1e625a63bc26d57d77aee63ed898874d365ce82b026c6e582f45681,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\gmm_fine_state_mapping.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\gmm_fine_state_mapping.csv,csv,208,5b12078a78bddac807521c8f695e5206aa38af3f1f9a1698a4e998d2290b9665,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\metrics.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\metrics.csv,csv,5790,903deb61d6e24374eec64aef2e36d6b2c41950cf98cfc1ed0f3ecbaa23d0e902,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\metrics.json,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\metrics.json,json,14874,fbe5a67ac79005dedc326ec32078c038b101bc45e55b54fc7da81b0e61ee9ebb,Mendeley 数据集审计/复现全流程 / 配置,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\predictions_test_B1.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\predictions_test_B1.csv,csv,195836,5e00f9a064fa537d1f2775e0c2f0ef3d3cee50ee9fb3057bae2731b0198fb25a,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\predictions_test_B10.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\predictions_test_B10.csv,csv,251321,3759c8008811e5244ff364b2837e5d74e55f13cf1b0333ab078a1df13bea0e98,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\predictions_test_B11B12.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\predictions_test_B11B12.csv,csv,3063996,87c2a775d4b4d8b625f4f804c0aecb4f243a651533dbccff7597ec043c5c2fe9,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\predictions_test_B2.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\predictions_test_B2.csv,csv,195836,81d4c974e292cd2f65f51638dc138ba6bf43bd38d93f1930c47c48bfc5380eb0,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\predictions_test_B3.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\predictions_test_B3.csv,csv,284412,f32a1157ab793647ce989630a60775d11495411ac4df8918c2518242a4d67e23,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\predictions_test_B4.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\predictions_test_B4.csv,csv,325812,689fc30db8bfe6b1d2d50047c1f3a84f5621a972c9f5031d61e64785a21b258a,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\predictions_test_B5.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\predictions_test_B5.csv,csv,214241,1f7868ef25a10e0029557d0a673ff1a476e9aefcd5babd53b9de24fa1de415a2,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\predictions_test_B6.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\predictions_test_B6.csv,csv,258827,22a61925dbe316afa291a6005654d242c58faa21958608cd40aa87d9a52092a0,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\predictions_test_B7.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\predictions_test_B7.csv,csv,253005,e25e18ecce7a4c392f270d653f36bca9235f92032c346e53585639282db66054,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\predictions_test_B8.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\predictions_test_B8.csv,csv,251942,7aa380af33579a30a614942c245e4c8d23cae9ab83894e63574db036f77b2e3e,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\predictions_test_B9.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\predictions_test_B9.csv,csv,252352,a6d24cd8c811b488b8441b103a7f1c6143e9709ff42f3baff972a32391cd7e4d,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\predictions_val_B11B12.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\predictions_val_B11B12.csv,csv,768001,299620d4cdb417a5f0506d60fa94f8088240817e8bbd8ea9433f2356515d59d4,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\representation_embeddings.parquet,,parquet,585391,699dd418b71cd43a8f9e007f7a9a5cf6ae86ff196a4e6741ddd18284e6ebef43,Mendeley 数据集审计/复现全流程 / 扩展名不在复制白名单，仅manifest,manifest_only
experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\split_diagnostics.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\split_diagnostics.csv,csv,386,c7e47832de2ea3025eac68a778db006fd65494f52e6c1a6bd65ae99762baeb86,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\training_history.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed42\training_history.csv,csv,1917,00d73cbb8739ae110755d47c1102be0513fdab3249375bfbe2afd00cb73a45d7,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\b11_backbone.pth,,pth,345368,ebeccae9e9f7ebdb5802934243b7168768eaa73cafade7f2cb9221e0cf470aef,Mendeley 数据集审计/复现全流程 / checkpoint或压缩包/文档二进制，仅manifest,manifest_only
experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\config.json,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\config.json,json,4206,9dcca0cc46138b7f3435306ddc7598d02d3f10ccc34a45bef48444b69d7e39e3,Mendeley 数据集审计/复现全流程 / 配置,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\DONE.flag,,flag,20,1784a33754391398f46a6d299967164f4040c55c7179593d61b04c9a74b42d9a,Mendeley 数据集审计/复现全流程 / 扩展名不在复制白名单，仅manifest,manifest_only
experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\feature_selection.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\feature_selection.csv,csv,173476,3401cd1b1ef156194605f0f3444fe024e3ba23dc9fa88a6f29591457d03cf698,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\fusion_params.json,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\fusion_params.json,json,153,e4fad262f9645a959dcf572305a08bf90008335f9f498e4b37e1c9ca027ee246,Mendeley 数据集审计/复现全流程 / 配置,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\fusion_param_ranking.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\fusion_param_ranking.csv,csv,324815,e1636db7372e200c5250e9347ab03e17ed3fa178e64a5d2d8238b4de437edb1f,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\gmm_fine_state_mapping.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\gmm_fine_state_mapping.csv,csv,209,ac94c428f8f1554245844f5b6e192656125d90da4e1b2f974bc5ee2c4b8edda6,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\metrics.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\metrics.csv,csv,5868,aa550e82323632800d28819ec2d6517f6f2754b81acd80c8ca94ecdcb2c8211e,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\metrics.json,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\metrics.json,json,14952,ae6502cefc214b7501e5667b4dbde58ab73f6b40c4d92f26ab84e8462296944d,Mendeley 数据集审计/复现全流程 / 配置,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\predictions_test_B1.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\predictions_test_B1.csv,csv,195836,386b4a3207ee1ea978fc5fd54da4ff38ca3d80f6d3015df8ba1076511a87d352,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\predictions_test_B10.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\predictions_test_B10.csv,csv,251101,8c98ac147675569352cf69450cc606fc41292892623ef716320e6f80bf7e38b2,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\predictions_test_B11B12.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\predictions_test_B11B12.csv,csv,3061614,c68146955318e2508af2021487e444eaba8546e9016d0424c8d198456213e55d,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\predictions_test_B2.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\predictions_test_B2.csv,csv,195836,14269c3383db353803278c11c52194a2d585788cb6a19b1d2c4dd0b70c277754,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\predictions_test_B3.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\predictions_test_B3.csv,csv,285224,09e81661e8f36c14c84a782ef6acd8495077b674c8cba37ab6c6603433c1e0e2,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\predictions_test_B4.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\predictions_test_B4.csv,csv,324432,48bb0f6c22b2d4f5739e2005f4d8601f53bed7097ee0b9ab14a69952eb56e3ae,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\predictions_test_B5.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\predictions_test_B5.csv,csv,214332,099c1e955c2bc36b320ea08218622c1d6754e7d8682e141d36f36fbe24bdf019,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\predictions_test_B6.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\predictions_test_B6.csv,csv,259664,aae61aa2c645f7d17b64494e24ec805e71bd5a8267de262226111825f85616e0,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\predictions_test_B7.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\predictions_test_B7.csv,csv,252124,697f38b6c37d94380fb27aa781b05456c70e57603f86524ee12c0c4c598a8d96,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\predictions_test_B8.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\predictions_test_B8.csv,csv,251184,4e047107872f980de7a80928ac124a18ab14340fe1b19c03ddb70f3648185956,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\predictions_test_B9.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\predictions_test_B9.csv,csv,251044,c90ba832c3a70fe10eb826c29a258dde9fab79f78a15dd88e3b585b00ccdbbc9,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\predictions_val_B11B12.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\predictions_val_B11B12.csv,csv,748164,9605072006857153ebcb31503323a90d42f83c0ac3d20fd7142981244e401713,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\representation_embeddings.parquet,,parquet,570961,5177b5ebb7a0ab87dff5cc7caa044aa0e9f28cee5fb6ed61436c47b43e1eeb2e,Mendeley 数据集审计/复现全流程 / 扩展名不在复制白名单，仅manifest,manifest_only
experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\split_diagnostics.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\split_diagnostics.csv,csv,386,0d9e2911ce9d95bf315b67d05629fb245f46efa38d68c929a3324c4f4fc799b8,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\training_history.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed52\training_history.csv,csv,1787,6b820919b7e9020cec7d83bb746ba6f72bf3cc3fb5a3a17a5b8029c8d90efdd3,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed62\b11_backbone.pth,,pth,345368,03fadffc67dedbb3d993bd4f839e25bf141c347d7da1aa5febacae63dca94d89,Mendeley 数据集审计/复现全流程 / checkpoint或压缩包/文档二进制，仅manifest,manifest_only
experiments_mendeley\04_overall_comparison\runs\D2-M\seed62\config.json,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed62\config.json,json,4091,3c28dcacec686ab49763dcb22045f4260db04eedc2337f39c290dc5358012dd3,Mendeley 数据集审计/复现全流程 / 配置,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed62\DONE.flag,,flag,20,2634fbce4be4ee583588a0ca5674845c827084bd93cc982dd1ff2c20b2f64093,Mendeley 数据集审计/复现全流程 / 扩展名不在复制白名单，仅manifest,manifest_only
experiments_mendeley\04_overall_comparison\runs\D2-M\seed62\feature_selection.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed62\feature_selection.csv,csv,173111,b0f0a1e2b4c8239c06b4bac84c321d6070263150d35ba95146d3bfb5bc58fe96,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed62\fusion_params.json,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed62\fusion_params.json,json,154,421cc24abb263760d1bc87e8c8f88b7aa2777eb325a6da6724b04d942270e5a6,Mendeley 数据集审计/复现全流程 / 配置,copied
experiments_mendeley\04_overall_comparison\runs\D2-M\seed62\fusion_param_ranking.csv,扩充实验代码\00_旧代码冻结备份\统计与诊断旧代码\experiments_mendeley\04_overall_comparison\runs\D2-M\seed62\fusion_param_ranking.csv,csv,359231,7d0cec91c56af6c3cceba595e1fb10016fa23605bf61dd05ed86bb06574e285d,Mendeley 数据集审计/复现全流程 / 正式结果表格,copied
