file,tool,group,channel,path,shape,n_samples,dtype,compression,attrs,fs_measured_hz,status,status_evidence
M3T8R1C177VB34.h5,T8,signals_machine,position_control_deviation_axis_y,signals_machine/position_control_deviation_axis_y,1x2220,1,float32,,"{""unit"": ""mm""}",500.0027,restricted,channel name matches the documented 'position_control_deviation_axis' exactly (M3 coordinate mismatch)
M3T8R1C177VB34.h5,T8,signals_machine,time_machine,signals_machine/time_machine,1x2220,1,float32,,"{""unit"": ""s""}",500.0027,primary,no documented artefact matches this channel name
M3T8R1C177VB34.h5,T8,signals_machine,tool_position_x,signals_machine/tool_position_x,1x2220,1,float32,,"{""unit"": ""mm""}",500.0027,unresolved,possible match for documented name(s) ['position_axis']; not confirmed
M3T8R1C177VB34.h5,T8,signals_machine,tool_position_y,signals_machine/tool_position_y,1x2220,1,float32,,"{""unit"": ""mm""}",500.0027,unresolved,possible match for documented name(s) ['position_axis']; not confirmed
M3T8R1C177VB34.h5,T8,signals_machine,tool_position_z,signals_machine/tool_position_z,1x2220,1,float32,,"{""unit"": ""mm""}",500.0027,unresolved,possible match for documented name(s) ['position_axis']; not confirmed
M3T8R1C177VB34.h5,T8,signals_machine,torque_spindle,signals_machine/torque_spindle,1x2220,1,float32,,"{""unit"": ""Nm""}",500.0027,primary,"documented artefact scope is ['T4', 'T5', 'T6']; does not name T8"
M3T8R1C177VB34.h5,T8,signals_sensor,force_sensor_x,signals_sensor/force_sensor_x,1x111000,1,float32,gzip,"{""unit"": ""N""}",24966.0952,primary,no documented artefact matches this channel name
M3T8R1C177VB34.h5,T8,signals_sensor,force_sensor_y,signals_sensor/force_sensor_y,1x111000,1,float32,gzip,"{""unit"": ""N""}",24966.0952,primary,no documented artefact matches this channel name
M3T8R1C177VB34.h5,T8,signals_sensor,force_sensor_z,signals_sensor/force_sensor_z,1x111000,1,float32,gzip,"{""unit"": ""N""}",24966.0952,primary,no documented artefact matches this channel name
M3T8R1C177VB34.h5,T8,signals_sensor,time_sensor,signals_sensor/time_sensor,1x111000,1,float32,gzip,"{""unit"": ""s""}",24966.0952,primary,no documented artefact matches this channel name
M3T8R280C1890VB83.h5,T8,labels,cumulated_tool_contact_time,labels/cumulated_tool_contact_time,1x1,1,float32,,"{""unit"": ""min""}",,primary,no documented artefact matches this channel name
M3T8R280C1890VB83.h5,T8,labels,machine,labels/machine,1x1,1,int32,,{},,primary,no documented artefact matches this channel name
M3T8R280C1890VB83.h5,T8,labels,run,labels/run,1x1,1,int32,,{},,primary,no documented artefact matches this channel name
M3T8R280C1890VB83.h5,T8,labels,tool,labels/tool,1x1,1,int32,,{},,primary,no documented artefact matches this channel name
M3T8R280C1890VB83.h5,T8,labels,wear,labels/wear,1x1,1,int32,,"{""unit"": ""micrometer""}",,primary,no documented artefact matches this channel name
M3T8R280C1890VB83.h5,T8,signals_machine,force_axis_x,signals_machine/force_axis_x,1x2224,1,float32,,"{""unit"": ""Nm""}",500.0027,restricted,"channel name matches the documented 'force_axis' exactly. Present on M2 and M3 files only (M1 instead carries torque_axis_*, a separate, undocumented channel kept primary). Restricted for T4-T6 (M2 aliasing) and T7-T8 (M3 coordinate mismatch); T9 is not named in the documentation and stays primary."
M3T8R280C1890VB83.h5,T8,signals_machine,force_axis_y,signals_machine/force_axis_y,1x2224,1,float32,,"{""unit"": ""Nm""}",500.0027,restricted,"channel name matches the documented 'force_axis' exactly. Present on M2 and M3 files only (M1 instead carries torque_axis_*, a separate, undocumented channel kept primary). Restricted for T4-T6 (M2 aliasing) and T7-T8 (M3 coordinate mismatch); T9 is not named in the documentation and stays primary."
M3T8R280C1890VB83.h5,T8,signals_machine,force_axis_z,signals_machine/force_axis_z,1x2224,1,float32,,"{""unit"": ""Nm""}",500.0027,restricted,"channel name matches the documented 'force_axis' exactly. Present on M2 and M3 files only (M1 instead carries torque_axis_*, a separate, undocumented channel kept primary). Restricted for T4-T6 (M2 aliasing) and T7-T8 (M3 coordinate mismatch); T9 is not named in the documentation and stays primary."
M3T8R280C1890VB83.h5,T8,signals_machine,position_control_deviation_axis_x,signals_machine/position_control_deviation_axis_x,1x2224,1,float32,,"{""unit"": ""mm""}",500.0027,restricted,channel name matches the documented 'position_control_deviation_axis' exactly (M3 coordinate mismatch)
M3T8R280C1890VB83.h5,T8,signals_machine,position_control_deviation_axis_y,signals_machine/position_control_deviation_axis_y,1x2224,1,float32,,"{""unit"": ""mm""}",500.0027,restricted,channel name matches the documented 'position_control_deviation_axis' exactly (M3 coordinate mismatch)
M3T8R280C1890VB83.h5,T8,signals_machine,time_machine,signals_machine/time_machine,1x2224,1,float32,,"{""unit"": ""s""}",500.0027,primary,no documented artefact matches this channel name
M3T8R280C1890VB83.h5,T8,signals_machine,tool_position_x,signals_machine/tool_position_x,1x2224,1,float32,,"{""unit"": ""mm""}",500.0027,unresolved,possible match for documented name(s) ['position_axis']; not confirmed
M3T8R280C1890VB83.h5,T8,signals_machine,tool_position_y,signals_machine/tool_position_y,1x2224,1,float32,,"{""unit"": ""mm""}",500.0027,unresolved,possible match for documented name(s) ['position_axis']; not confirmed
M3T8R280C1890VB83.h5,T8,signals_machine,tool_position_z,signals_machine/tool_position_z,1x2224,1,float32,,"{""unit"": ""mm""}",500.0027,unresolved,possible match for documented name(s) ['position_axis']; not confirmed
M3T8R280C1890VB83.h5,T8,signals_machine,torque_spindle,signals_machine/torque_spindle,1x2224,1,float32,,"{""unit"": ""Nm""}",500.0027,primary,"documented artefact scope is ['T4', 'T5', 'T6']; does not name T8"
M3T8R280C1890VB83.h5,T8,signals_sensor,force_sensor_x,signals_sensor/force_sensor_x,1x111150,1,float32,gzip,"{""unit"": ""N""}",24966.0952,primary,no documented artefact matches this channel name
M3T8R280C1890VB83.h5,T8,signals_sensor,force_sensor_y,signals_sensor/force_sensor_y,1x111150,1,float32,gzip,"{""unit"": ""N""}",24966.0952,primary,no documented artefact matches this channel name
M3T8R280C1890VB83.h5,T8,signals_sensor,force_sensor_z,signals_sensor/force_sensor_z,1x111150,1,float32,gzip,"{""unit"": ""N""}",24966.0952,primary,no documented artefact matches this channel name
M3T8R280C1890VB83.h5,T8,signals_sensor,time_sensor,signals_sensor/time_sensor,1x111150,1,float32,gzip,"{""unit"": ""s""}",24966.0952,primary,no documented artefact matches this channel name
M3T8R532C3330VB146.h5,T8,labels,cumulated_tool_contact_time,labels/cumulated_tool_contact_time,1x1,1,float32,,"{""unit"": ""min""}",,primary,no documented artefact matches this channel name
M3T8R532C3330VB146.h5,T8,labels,machine,labels/machine,1x1,1,int32,,{},,primary,no documented artefact matches this channel name
M3T8R532C3330VB146.h5,T8,labels,run,labels/run,1x1,1,int32,,{},,primary,no documented artefact matches this channel name
M3T8R532C3330VB146.h5,T8,labels,tool,labels/tool,1x1,1,int32,,{},,primary,no documented artefact matches this channel name
M3T8R532C3330VB146.h5,T8,labels,wear,labels/wear,1x1,1,int32,,"{""unit"": ""micrometer""}",,primary,no documented artefact matches this channel name
M3T8R532C3330VB146.h5,T8,signals_machine,force_axis_x,signals_machine/force_axis_x,1x2223,1,float32,,"{""unit"": ""Nm""}",500.0027,restricted,"channel name matches the documented 'force_axis' exactly. Present on M2 and M3 files only (M1 instead carries torque_axis_*, a separate, undocumented channel kept primary). Restricted for T4-T6 (M2 aliasing) and T7-T8 (M3 coordinate mismatch); T9 is not named in the documentation and stays primary."
M3T8R532C3330VB146.h5,T8,signals_machine,force_axis_y,signals_machine/force_axis_y,1x2223,1,float32,,"{""unit"": ""Nm""}",500.0027,restricted,"channel name matches the documented 'force_axis' exactly. Present on M2 and M3 files only (M1 instead carries torque_axis_*, a separate, undocumented channel kept primary). Restricted for T4-T6 (M2 aliasing) and T7-T8 (M3 coordinate mismatch); T9 is not named in the documentation and stays primary."
M3T8R532C3330VB146.h5,T8,signals_machine,force_axis_z,signals_machine/force_axis_z,1x2223,1,float32,,"{""unit"": ""Nm""}",500.0027,restricted,"channel name matches the documented 'force_axis' exactly. Present on M2 and M3 files only (M1 instead carries torque_axis_*, a separate, undocumented channel kept primary). Restricted for T4-T6 (M2 aliasing) and T7-T8 (M3 coordinate mismatch); T9 is not named in the documentation and stays primary."
M3T8R532C3330VB146.h5,T8,signals_machine,position_control_deviation_axis_x,signals_machine/position_control_deviation_axis_x,1x2223,1,float32,,"{""unit"": ""mm""}",500.0027,restricted,channel name matches the documented 'position_control_deviation_axis' exactly (M3 coordinate mismatch)
M3T8R532C3330VB146.h5,T8,signals_machine,position_control_deviation_axis_y,signals_machine/position_control_deviation_axis_y,1x2223,1,float32,,"{""unit"": ""mm""}",500.0027,restricted,channel name matches the documented 'position_control_deviation_axis' exactly (M3 coordinate mismatch)
M3T8R532C3330VB146.h5,T8,signals_machine,time_machine,signals_machine/time_machine,1x2223,1,float32,,"{""unit"": ""s""}",500.0027,primary,no documented artefact matches this channel name
M3T8R532C3330VB146.h5,T8,signals_machine,tool_position_x,signals_machine/tool_position_x,1x2223,1,float32,,"{""unit"": ""mm""}",500.0027,unresolved,possible match for documented name(s) ['position_axis']; not confirmed
M3T8R532C3330VB146.h5,T8,signals_machine,tool_position_y,signals_machine/tool_position_y,1x2223,1,float32,,"{""unit"": ""mm""}",500.0027,unresolved,possible match for documented name(s) ['position_axis']; not confirmed
M3T8R532C3330VB146.h5,T8,signals_machine,tool_position_z,signals_machine/tool_position_z,1x2223,1,float32,,"{""unit"": ""mm""}",500.0027,unresolved,possible match for documented name(s) ['position_axis']; not confirmed
M3T8R532C3330VB146.h5,T8,signals_machine,torque_spindle,signals_machine/torque_spindle,1x2223,1,float32,,"{""unit"": ""Nm""}",500.0027,primary,"documented artefact scope is ['T4', 'T5', 'T6']; does not name T8"
M3T8R532C3330VB146.h5,T8,signals_sensor,force_sensor_x,signals_sensor/force_sensor_x,1x111150,1,float32,gzip,"{""unit"": ""N""}",24966.0952,primary,no documented artefact matches this channel name
M3T8R532C3330VB146.h5,T8,signals_sensor,force_sensor_y,signals_sensor/force_sensor_y,1x111150,1,float32,gzip,"{""unit"": ""N""}",24966.0952,primary,no documented artefact matches this channel name
M3T8R532C3330VB146.h5,T8,signals_sensor,force_sensor_z,signals_sensor/force_sensor_z,1x111150,1,float32,gzip,"{""unit"": ""N""}",24966.0952,primary,no documented artefact matches this channel name
M3T8R532C3330VB146.h5,T8,signals_sensor,time_sensor,signals_sensor/time_sensor,1x111150,1,float32,gzip,"{""unit"": ""s""}",24966.0952,primary,no documented artefact matches this channel name
M3T9R1C12VB3.h5,T9,labels,cumulated_tool_contact_time,labels/cumulated_tool_contact_time,1x1,1,float32,,"{""unit"": ""min""}",,primary,no documented artefact matches this channel name
M3T9R1C12VB3.h5,T9,labels,machine,labels/machine,1x1,1,int32,,{},,primary,no documented artefact matches this channel name
M3T9R1C12VB3.h5,T9,labels,run,labels/run,1x1,1,int32,,{},,primary,no documented artefact matches this channel name
M3T9R1C12VB3.h5,T9,labels,tool,labels/tool,1x1,1,int32,,{},,primary,no documented artefact matches this channel name
M3T9R1C12VB3.h5,T9,labels,wear,labels/wear,1x1,1,int32,,"{""unit"": ""micrometer""}",,primary,no documented artefact matches this channel name
M3T9R1C12VB3.h5,T9,signals_machine,force_axis_x,signals_machine/force_axis_x,1x2223,1,float32,,"{""unit"": ""Nm""}",500.0027,primary,"documented artefact scope is ['T4', 'T5', 'T6', 'T7', 'T8']; does not name T9"
M3T9R1C12VB3.h5,T9,signals_machine,force_axis_y,signals_machine/force_axis_y,1x2223,1,float32,,"{""unit"": ""Nm""}",500.0027,primary,"documented artefact scope is ['T4', 'T5', 'T6', 'T7', 'T8']; does not name T9"
M3T9R1C12VB3.h5,T9,signals_machine,force_axis_z,signals_machine/force_axis_z,1x2223,1,float32,,"{""unit"": ""Nm""}",500.0027,primary,"documented artefact scope is ['T4', 'T5', 'T6', 'T7', 'T8']; does not name T9"
M3T9R1C12VB3.h5,T9,signals_machine,position_control_deviation_axis_x,signals_machine/position_control_deviation_axis_x,1x2223,1,float32,,"{""unit"": ""mm""}",500.0027,primary,"documented artefact scope is ['T7', 'T8']; does not name T9"
M3T9R1C12VB3.h5,T9,signals_machine,position_control_deviation_axis_y,signals_machine/position_control_deviation_axis_y,1x2223,1,float32,,"{""unit"": ""mm""}",500.0027,primary,"documented artefact scope is ['T7', 'T8']; does not name T9"
M3T9R1C12VB3.h5,T9,signals_machine,time_machine,signals_machine/time_machine,1x2223,1,float32,,"{""unit"": ""s""}",500.0027,primary,no documented artefact matches this channel name
M3T9R1C12VB3.h5,T9,signals_machine,tool_position_x,signals_machine/tool_position_x,1x2223,1,float32,,"{""unit"": ""mm""}",500.0027,unresolved,possible match for documented name(s) ['position_axis']; not confirmed
M3T9R1C12VB3.h5,T9,signals_machine,tool_position_y,signals_machine/tool_position_y,1x2223,1,float32,,"{""unit"": ""mm""}",500.0027,unresolved,possible match for documented name(s) ['position_axis']; not confirmed
M3T9R1C12VB3.h5,T9,signals_machine,tool_position_z,signals_machine/tool_position_z,1x2223,1,float32,,"{""unit"": ""mm""}",500.0027,unresolved,possible match for documented name(s) ['position_axis']; not confirmed
M3T9R1C12VB3.h5,T9,signals_machine,torque_spindle,signals_machine/torque_spindle,1x2223,1,float32,,"{""unit"": ""Nm""}",500.0027,primary,"documented artefact scope is ['T4', 'T5', 'T6']; does not name T9"
M3T9R1C12VB3.h5,T9,signals_sensor,force_sensor_x,signals_sensor/force_sensor_x,1x111150,1,float32,gzip,"{""unit"": ""N""}",24966.0952,primary,no documented artefact matches this channel name
M3T9R1C12VB3.h5,T9,signals_sensor,force_sensor_y,signals_sensor/force_sensor_y,1x111150,1,float32,gzip,"{""unit"": ""N""}",24966.0952,primary,no documented artefact matches this channel name
M3T9R1C12VB3.h5,T9,signals_sensor,force_sensor_z,signals_sensor/force_sensor_z,1x111150,1,float32,gzip,"{""unit"": ""N""}",24966.0952,primary,no documented artefact matches this channel name
M3T9R1C12VB3.h5,T9,signals_sensor,time_sensor,signals_sensor/time_sensor,1x111150,1,float32,gzip,"{""unit"": ""s""}",24966.0952,primary,no documented artefact matches this channel name
M3T9R305C1730VB74.h5,T9,labels,cumulated_tool_contact_time,labels/cumulated_tool_contact_time,1x1,1,float32,,"{""unit"": ""min""}",,primary,no documented artefact matches this channel name
M3T9R305C1730VB74.h5,T9,labels,machine,labels/machine,1x1,1,int32,,{},,primary,no documented artefact matches this channel name
M3T9R305C1730VB74.h5,T9,labels,run,labels/run,1x1,1,int32,,{},,primary,no documented artefact matches this channel name
M3T9R305C1730VB74.h5,T9,labels,tool,labels/tool,1x1,1,int32,,{},,primary,no documented artefact matches this channel name
M3T9R305C1730VB74.h5,T9,labels,wear,labels/wear,1x1,1,int32,,"{""unit"": ""micrometer""}",,primary,no documented artefact matches this channel name
M3T9R305C1730VB74.h5,T9,signals_machine,force_axis_x,signals_machine/force_axis_x,1x2224,1,float32,,"{""unit"": ""Nm""}",500.0027,primary,"documented artefact scope is ['T4', 'T5', 'T6', 'T7', 'T8']; does not name T9"
M3T9R305C1730VB74.h5,T9,signals_machine,force_axis_y,signals_machine/force_axis_y,1x2224,1,float32,,"{""unit"": ""Nm""}",500.0027,primary,"documented artefact scope is ['T4', 'T5', 'T6', 'T7', 'T8']; does not name T9"
M3T9R305C1730VB74.h5,T9,signals_machine,force_axis_z,signals_machine/force_axis_z,1x2224,1,float32,,"{""unit"": ""Nm""}",500.0027,primary,"documented artefact scope is ['T4', 'T5', 'T6', 'T7', 'T8']; does not name T9"
M3T9R305C1730VB74.h5,T9,signals_machine,position_control_deviation_axis_x,signals_machine/position_control_deviation_axis_x,1x2224,1,float32,,"{""unit"": ""mm""}",500.0027,primary,"documented artefact scope is ['T7', 'T8']; does not name T9"
M3T9R305C1730VB74.h5,T9,signals_machine,position_control_deviation_axis_y,signals_machine/position_control_deviation_axis_y,1x2224,1,float32,,"{""unit"": ""mm""}",500.0027,primary,"documented artefact scope is ['T7', 'T8']; does not name T9"
M3T9R305C1730VB74.h5,T9,signals_machine,time_machine,signals_machine/time_machine,1x2224,1,float32,,"{""unit"": ""s""}",500.0027,primary,no documented artefact matches this channel name
M3T9R305C1730VB74.h5,T9,signals_machine,tool_position_x,signals_machine/tool_position_x,1x2224,1,float32,,"{""unit"": ""mm""}",500.0027,unresolved,possible match for documented name(s) ['position_axis']; not confirmed
M3T9R305C1730VB74.h5,T9,signals_machine,tool_position_y,signals_machine/tool_position_y,1x2224,1,float32,,"{""unit"": ""mm""}",500.0027,unresolved,possible match for documented name(s) ['position_axis']; not confirmed
M3T9R305C1730VB74.h5,T9,signals_machine,tool_position_z,signals_machine/tool_position_z,1x2224,1,float32,,"{""unit"": ""mm""}",500.0027,unresolved,possible match for documented name(s) ['position_axis']; not confirmed
M3T9R305C1730VB74.h5,T9,signals_machine,torque_spindle,signals_machine/torque_spindle,1x2224,1,float32,,"{""unit"": ""Nm""}",500.0027,primary,"documented artefact scope is ['T4', 'T5', 'T6']; does not name T9"
M3T9R305C1730VB74.h5,T9,signals_sensor,force_sensor_x,signals_sensor/force_sensor_x,1x111150,1,float32,gzip,"{""unit"": ""N""}",24966.0952,primary,no documented artefact matches this channel name
M3T9R305C1730VB74.h5,T9,signals_sensor,force_sensor_y,signals_sensor/force_sensor_y,1x111150,1,float32,gzip,"{""unit"": ""N""}",24966.0952,primary,no documented artefact matches this channel name
M3T9R305C1730VB74.h5,T9,signals_sensor,force_sensor_z,signals_sensor/force_sensor_z,1x111150,1,float32,gzip,"{""unit"": ""N""}",24966.0952,primary,no documented artefact matches this channel name
M3T9R305C1730VB74.h5,T9,signals_sensor,time_sensor,signals_sensor/time_sensor,1x111150,1,float32,gzip,"{""unit"": ""s""}",24966.0952,primary,no documented artefact matches this channel name
M3T9R578C3277VB146.h5,T9,labels,cumulated_tool_contact_time,labels/cumulated_tool_contact_time,1x1,1,float32,,"{""unit"": ""min""}",,primary,no documented artefact matches this channel name
M3T9R578C3277VB146.h5,T9,labels,machine,labels/machine,1x1,1,int32,,{},,primary,no documented artefact matches this channel name
M3T9R578C3277VB146.h5,T9,labels,run,labels/run,1x1,1,int32,,{},,primary,no documented artefact matches this channel name
M3T9R578C3277VB146.h5,T9,labels,tool,labels/tool,1x1,1,int32,,{},,primary,no documented artefact matches this channel name
M3T9R578C3277VB146.h5,T9,labels,wear,labels/wear,1x1,1,int32,,"{""unit"": ""micrometer""}",,primary,no documented artefact matches this channel name
M3T9R578C3277VB146.h5,T9,signals_machine,force_axis_x,signals_machine/force_axis_x,1x2224,1,float32,,"{""unit"": ""Nm""}",500.0027,primary,"documented artefact scope is ['T4', 'T5', 'T6', 'T7', 'T8']; does not name T9"
M3T9R578C3277VB146.h5,T9,signals_machine,force_axis_y,signals_machine/force_axis_y,1x2224,1,float32,,"{""unit"": ""Nm""}",500.0027,primary,"documented artefact scope is ['T4', 'T5', 'T6', 'T7', 'T8']; does not name T9"
M3T9R578C3277VB146.h5,T9,signals_machine,force_axis_z,signals_machine/force_axis_z,1x2224,1,float32,,"{""unit"": ""Nm""}",500.0027,primary,"documented artefact scope is ['T4', 'T5', 'T6', 'T7', 'T8']; does not name T9"
M3T9R578C3277VB146.h5,T9,signals_machine,position_control_deviation_axis_x,signals_machine/position_control_deviation_axis_x,1x2224,1,float32,,"{""unit"": ""mm""}",500.0027,primary,"documented artefact scope is ['T7', 'T8']; does not name T9"
M3T9R578C3277VB146.h5,T9,signals_machine,position_control_deviation_axis_y,signals_machine/position_control_deviation_axis_y,1x2224,1,float32,,"{""unit"": ""mm""}",500.0027,primary,"documented artefact scope is ['T7', 'T8']; does not name T9"
M3T9R578C3277VB146.h5,T9,signals_machine,time_machine,signals_machine/time_machine,1x2224,1,float32,,"{""unit"": ""s""}",500.0027,primary,no documented artefact matches this channel name
M3T9R578C3277VB146.h5,T9,signals_machine,tool_position_x,signals_machine/tool_position_x,1x2224,1,float32,,"{""unit"": ""mm""}",500.0027,unresolved,possible match for documented name(s) ['position_axis']; not confirmed
M3T9R578C3277VB146.h5,T9,signals_machine,tool_position_y,signals_machine/tool_position_y,1x2224,1,float32,,"{""unit"": ""mm""}",500.0027,unresolved,possible match for documented name(s) ['position_axis']; not confirmed
M3T9R578C3277VB146.h5,T9,signals_machine,tool_position_z,signals_machine/tool_position_z,1x2224,1,float32,,"{""unit"": ""mm""}",500.0027,unresolved,possible match for documented name(s) ['position_axis']; not confirmed
M3T9R578C3277VB146.h5,T9,signals_machine,torque_spindle,signals_machine/torque_spindle,1x2224,1,float32,,"{""unit"": ""Nm""}",500.0027,primary,"documented artefact scope is ['T4', 'T5', 'T6']; does not name T9"
M3T9R578C3277VB146.h5,T9,signals_sensor,force_sensor_x,signals_sensor/force_sensor_x,1x111150,1,float32,gzip,"{""unit"": ""N""}",24966.0952,primary,no documented artefact matches this channel name
M3T9R578C3277VB146.h5,T9,signals_sensor,force_sensor_y,signals_sensor/force_sensor_y,1x111150,1,float32,gzip,"{""unit"": ""N""}",24966.0952,primary,no documented artefact matches this channel name
M3T9R578C3277VB146.h5,T9,signals_sensor,force_sensor_z,signals_sensor/force_sensor_z,1x111150,1,float32,gzip,"{""unit"": ""N""}",24966.0952,primary,no documented artefact matches this channel name
M3T9R578C3277VB146.h5,T9,signals_sensor,time_sensor,signals_sensor/time_sensor,1x111150,1,float32,gzip,"{""unit"": ""s""}",24966.0952,primary,no documented artefact matches this channel name
